"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
2.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
3.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
4.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
5.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,16.46,3.46,3.81,160.97,144.18,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
6.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,144.18,160.97,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
7.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
8.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
9.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,164.73,24.05,67.16,67.94,24.05,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
10.00,65.93,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.78,41.90,14.93,95.01,5.14,2.82,164.07,112.47,132.84,0.00,47.08,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,0.00,228.68,144.18,40.48,67.16,67.94,28.17,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
