"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.88,88.00,92.42,6.39,0.00,85.48,5.64,19.95,230.47,230.21,51.75,63.27,64.03,51.63,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
2.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.88,88.00,35.24,6.39,0.00,36.80,5.64,8.59,230.47,230.21,20.43,65.12,52.34,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
3.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,22.71,6.39,0.00,21.37,5.64,4.99,230.47,230.21,58.58,0.00,58.89,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
4.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,58.58,0.00,58.89,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
5.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
6.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
7.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,58.58,0.00,58.89,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
8.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,9.00,0.00,5.64,0.00,230.47,230.21,58.58,0.00,58.89,0.00,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,12.09,0.00,0.00,87.88,84.00,111.24,111.19
9.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,9.00,0.00,5.64,0.00,230.47,230.21,51.74,0.00,65.73,0.00,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,12.09,0.00,0.00,87.88,84.00,111.24,111.19
10.00,78.57,30.22,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,39.58,0.00,65.00,0.00,0.00,165.35,113.35,133.88,44.45,36.54,244.81,0.00,2.77,6.88,88.00,16.34,6.39,9.00,0.00,5.64,0.00,230.47,230.21,58.58,0.00,58.89,0.00,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,12.09,0.00,0.00,87.88,84.00,111.24,111.19
