"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,15.38,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,66.28,67.06,20.51,185.07,198.10,185.13,5.67,0.00,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
2.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,15.38,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,66.28,67.06,20.51,185.07,198.10,185.13,5.67,66.67,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
3.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,53.33,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,14.79,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,0.00,87.54,84.00,110.80,110.50
4.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,0.00,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,0.00,87.54,84.00,110.80,110.50
6.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,0.00,87.54,84.00,110.80,110.50
7.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,30.70,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.50,30.70,30.70,87.54,84.00,110.80,110.50
9.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,143.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,30.29,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.01,67.42,68.21,39.99,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.50
