"ETAPA \ GENERADOR","KALLPATG1GAS","KALLPATG2GAS","KALLPATG3GAS","KALLPACC1GAS","KALLPACC2GAS","KALLPACC3GAS","KALLPACC12GAS","KALLPACC23GAS","KALLPACC13GAS","KALLPACC123GAS","CHILCA1TG1GAS","CHILCA1TG2GAS","CHILCA1TG3GAS","CHILCA1CC1GAS","CHILCA1CC2GAS","CHILCA1CC3GAS","CHILCA1CC12GAS","CHILCA1CC23GAS","CHILCA1CC13GAS","CHILCA1CC123GAS","AGETG1GAS","AGETG2GAS","MAL2TGN4GAS","MAL3TG5D2","VENT3D2","VENT4D2","VENT3GAS","VENT4GAS","VENTCC3GAS","VENTCC4GAS","VENTCC34GAS","VENTCC3GASFD","VENTCC4GASFD","VENTCC34GASFD","RFILO2TG1D2","RFILO2TG2D2","RFILO2TG3D2","INDEPGAS","OLLEROSTG1GAS","LFLORESTG1GAS","SNTV1R500","SNTV2R500","SNTV3R500","SHCUMMINS","CHILSLZ12R500D2","MOLL123D2","FENIXGT12GAS","FENIXCCGT12GAS","FENIXGT11GAS","FENIXCCGT11GAS","FENIXCCGT11GT12GAS","RECKA TG1  D2","PTOBRVO TG3  D2","PTOBRVO TG1  D2","PTOBRVO TG4  D2","PTOBRVO TG2  D2","FENIXCCGT11GT12D2","CTNEPITG43D2","CTNEPITG42D2","CTNEPITG41D2","RF ETEN TG1  D2","RF ETEN TG2  D2","RF PTO MALDONADO  D2","RF PUCALLPA  D2","MALACAS1 TG 6  GAS","CHILCA2 CCOMB TG41  GAS","CHILCA2 TG41  GAS","CHILINA TG  D2","STA ROSA UTI 6  GAS","STA ROSA UTI 5  D2","STA ROSA WEST TG7  D2 CON H2O","STA ROSA UTI 6  D2","STA ROSA UTI 5  GAS","STA ROSA WEST TG7  GAS CON H2O","STAROSA TG8 GAS","MALACAS3 TG 5  GAS","OLLEROS CCOMB TG1  GAS","FENIX GT12  D2","FENIX GT11  D2","FENIX CCOMB GT12  D2","FENIX CCOMB GT11  D2","LFLORES CCOMB TG1  GAS","OQUENDO TG1  GAS","OQUENDO TV1","OQUENDO TG1  D2","OQUENDO CCOMB TG1  GAS","TUMBES MAK 1  D2","TUMBES MAK 2  D2","REFTALARA TV2  FXRFG"
1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6928.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2830.421,2417.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6906.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3027.258,2437.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6902.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2371.374,2417.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6884.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2226.793,2417.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,3657.785,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11621.492,0.000,0.000,0.000,0.000,0.000,0.000,6863.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2226.793,2417.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,3284.124,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6845.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2226.793,2417.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4065.308,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6863.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2519.193,2417.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6854.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3027.258,2905.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6854.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3027.258,2988.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2569.892,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11665.137,0.000,0.000,0.000,0.000,0.000,0.000,6880.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3027.258,3044.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,301.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5803.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,694.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1940.371,2832.463,0.000,4191.101,0.000,0.000,0.000,0.000,4013.773,0.000,0.000,0.000,622.263,0.000,0.000,382.186
