"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
11.00,0.00,23.46,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,1.30,0.00,18.05,0.00,9.20,3.60,3.25,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.40,18.80,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,3.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,1.24,2.28,18.00,0.00,1.00,30.00,13.70,0.10,0.30,0.00,36.20,5.30,0.00,2.00,0.00
12.00,0.60,23.51,0.20,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,3.80,0.99,18.05,0.00,9.20,3.70,3.71,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,1.05,9.50,18.60,3.52,0.00,19.51,19.32,1.31,18.15,0.15,0.60,19.51,19.51,19.51,2.40,4.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,1.81,3.78,18.00,0.00,1.00,31.80,14.90,0.10,0.40,0.92,38.00,5.00,0.00,2.00,0.17
13.00,2.90,23.51,1.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,6.60,6.20,18.05,0.00,9.20,4.00,3.75,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,6.34,9.40,18.10,3.52,0.00,19.51,19.32,17.41,18.15,4.41,0.60,19.51,19.51,19.51,2.40,5.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,2.33,4.57,18.00,0.02,1.00,33.40,16.00,0.10,0.40,13.00,39.10,5.90,0.00,2.00,5.73
14.00,5.00,23.68,2.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,9.90,12.77,18.05,0.00,9.20,3.60,3.65,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,11.30,9.60,19.40,3.52,0.00,19.51,19.32,59.32,18.15,13.44,0.60,19.51,19.51,19.51,2.40,7.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,2.85,5.12,18.00,0.05,1.00,33.00,16.60,0.20,0.50,44.83,39.00,7.10,0.00,2.00,22.73
15.00,7.00,23.76,5.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,12.60,15.05,18.05,0.00,9.20,2.90,5.08,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.77,9.80,21.50,3.52,0.00,19.51,19.32,102.03,18.15,23.38,0.60,19.51,19.51,19.51,2.40,7.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,3.30,5.68,18.00,0.06,1.00,31.90,17.00,0.20,0.50,76.47,38.60,6.10,0.00,2.00,43.06
16.00,9.40,23.46,7.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,15.00,16.21,18.05,0.00,9.20,2.50,7.02,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.49,10.50,25.10,3.52,0.00,19.51,19.32,119.83,18.15,30.07,0.60,19.51,19.51,19.51,2.40,7.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,2.40,3.72,6.23,18.00,0.09,1.00,32.20,18.20,0.40,0.80,86.45,41.50,4.40,0.00,2.00,55.31
17.00,12.10,23.68,9.90,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,16.80,16.79,18.05,0.00,9.20,2.10,8.32,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.40,11.30,29.30,3.52,0.00,19.51,19.32,127.23,18.15,31.99,0.60,19.51,19.51,19.51,1.20,6.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,3.67,5.79,18.00,0.41,1.00,33.00,19.70,0.60,1.10,92.17,45.60,3.70,0.10,2.00,59.66
18.00,14.30,23.81,12.70,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,17.90,17.12,18.05,0.00,9.20,1.70,9.40,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.97,12.70,34.10,3.52,0.00,19.51,19.32,131.35,18.15,33.47,0.60,19.51,19.51,19.51,1.20,5.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,3.46,5.02,18.00,0.56,1.00,34.50,21.90,0.90,1.30,96.58,50.50,3.40,0.20,2.00,53.13
19.00,15.70,23.58,15.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,18.40,17.08,18.05,0.00,9.20,1.40,11.58,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.24,14.20,39.00,3.52,0.00,19.51,19.32,136.79,18.15,35.10,0.60,19.51,19.51,19.51,1.20,4.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,3.82,5.47,18.00,0.69,1.00,36.20,24.40,1.10,1.50,100.85,55.60,11.00,0.20,2.00,56.11
20.00,16.80,23.73,17.70,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,18.80,17.73,18.05,0.00,9.20,1.00,14.13,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.39,16.00,45.80,3.52,0.00,19.51,19.32,138.97,18.15,28.58,0.60,19.51,19.51,19.51,1.20,3.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.38,6.35,18.00,0.77,1.00,39.40,27.80,1.40,1.90,101.81,64.20,12.00,0.30,2.00,59.03
21.00,17.50,23.51,19.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.30,17.84,18.05,0.00,9.20,0.70,17.42,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.37,17.80,53.30,3.52,0.00,19.51,19.32,143.08,18.15,30.16,0.60,19.51,19.51,19.51,1.20,2.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.41,6.57,18.00,0.84,1.00,43.20,31.70,1.70,2.30,105.28,73.80,13.00,0.30,2.00,61.40
22.00,17.90,23.61,19.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.60,18.13,18.05,0.00,9.20,1.10,20.95,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.60,19.50,59.10,3.52,0.00,19.51,19.32,141.90,18.15,23.19,0.60,19.51,19.51,19.51,1.20,2.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.27,6.57,18.00,0.86,1.00,46.80,35.50,1.90,2.60,104.19,82.70,15.00,0.30,2.00,63.77
23.00,18.00,23.49,19.50,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.60,18.04,18.05,0.00,9.20,1.70,24.82,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.74,21.20,64.30,3.52,0.00,19.51,19.32,139.35,18.15,34.48,0.60,19.51,19.51,19.51,1.20,6.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.17,6.06,18.00,0.85,1.00,50.20,39.30,2.10,2.90,102.29,91.40,19.00,0.40,2.00,60.69
24.00,18.00,23.64,19.10,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.60,18.00,18.05,0.00,9.20,2.60,28.80,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,15.00,22.40,68.80,3.52,0.00,19.51,19.32,141.53,18.15,28.23,0.60,19.51,19.51,19.51,1.20,12.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.07,5.37,18.00,0.87,1.00,54.00,43.30,2.60,3.30,104.59,97.30,23.00,0.40,2.00,61.78
25.00,17.60,23.59,17.60,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.50,18.00,18.05,0.00,9.20,3.50,32.69,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.93,23.50,73.20,3.52,0.00,19.51,19.32,140.49,18.15,26.58,0.60,19.51,19.51,19.51,1.20,23.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.97,5.80,18.00,0.86,1.00,57.80,47.40,3.30,3.90,103.80,102.30,33.00,0.40,2.00,62.33
26.00,16.80,23.63,14.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.50,17.97,18.05,0.00,9.20,4.30,36.55,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.92,23.90,75.50,3.52,0.00,19.51,19.32,140.77,18.15,29.93,0.60,19.51,19.51,19.51,1.20,39.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.19,6.59,18.00,0.86,1.00,61.60,51.10,3.90,4.40,104.08,104.00,47.00,0.40,2.00,62.43
27.00,15.50,23.70,11.10,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.60,16.88,18.05,0.00,9.20,4.90,36.51,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.54,24.10,77.00,3.52,0.00,19.51,19.32,135.00,18.15,30.22,0.60,19.51,19.51,19.51,1.20,59.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.51,6.40,18.00,0.86,1.00,65.40,54.60,4.60,4.90,103.25,104.60,63.00,0.30,2.00,62.25
28.00,13.40,23.36,9.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.40,15.67,18.05,0.00,9.20,6.20,35.18,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.70,24.20,78.20,3.52,0.00,19.51,19.32,142.45,18.15,33.37,0.60,19.51,19.51,19.51,1.20,80.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.52,5.89,18.00,0.72,1.00,68.80,58.10,5.20,5.40,102.78,106.00,80.00,0.20,2.00,66.72
29.00,10.80,23.27,6.80,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,19.10,15.66,18.05,0.00,9.20,7.60,34.40,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.61,24.30,79.30,3.52,0.00,19.51,19.32,142.31,18.15,35.76,0.60,19.51,19.51,19.51,1.20,96.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.44,5.69,18.00,0.70,1.00,72.00,61.60,5.90,5.90,102.95,107.70,93.00,0.20,2.00,65.46
30.00,8.00,23.84,4.40,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,18.40,15.07,18.05,0.00,9.20,7.30,33.81,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.34,24.50,80.00,3.52,0.00,19.51,19.32,139.27,18.15,35.34,0.60,19.51,19.51,19.51,1.20,105.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.34,5.59,18.00,0.66,1.00,74.70,63.90,6.20,6.30,101.44,109.00,102.00,0.10,2.00,62.16
31.00,4.90,23.58,2.60,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,17.60,15.73,18.05,0.00,9.20,6.60,33.61,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.30,24.70,80.70,3.52,0.00,19.51,19.32,135.95,18.15,35.05,0.60,19.51,19.51,19.51,1.20,112.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.07,5.44,18.00,0.55,1.00,77.30,65.90,6.20,6.50,97.40,110.20,108.00,0.10,2.00,53.59
32.00,2.50,23.98,1.10,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,13.70,14.83,18.05,0.00,9.20,5.50,33.55,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.52,24.70,79.70,3.52,0.00,19.51,19.32,123.09,18.15,32.17,0.60,19.51,19.51,19.51,1.20,117.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.76,5.26,18.00,0.40,1.00,77.00,64.70,5.70,6.20,87.27,110.90,111.00,0.10,2.00,41.87
33.00,0.70,23.42,0.20,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,7.20,11.53,18.05,0.00,9.20,4.40,33.84,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,9.72,24.50,78.20,3.52,0.00,19.51,19.32,83.61,18.15,18.12,0.60,19.51,19.51,19.51,1.20,121.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.67,5.05,18.00,0.34,1.00,75.80,62.60,4.90,5.80,71.32,111.40,112.00,0.10,2.00,20.17
34.00,0.00,23.74,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,1.70,4.92,18.05,0.00,9.20,3.60,34.25,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,3.98,24.80,77.60,3.52,0.00,19.51,19.32,36.16,18.15,9.65,0.60,19.51,19.51,19.51,1.20,123.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.65,4.82,18.00,0.24,1.00,74.50,59.70,4.40,5.00,34.26,112.10,111.00,0.10,2.00,6.72
35.00,0.00,23.47,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.55,18.05,0.00,9.20,2.90,35.55,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.38,25.20,77.20,3.52,0.00,19.51,19.32,5.83,18.15,1.76,0.60,19.51,19.51,19.51,1.20,124.00,12.88,19.74,19.51,8.15,0.00,6.99,10.00,1.20,4.92,4.09,18.00,0.08,1.00,73.20,56.60,3.90,4.10,5.68,112.90,107.00,0.00,2.00,1.82
36.00,0.00,23.42,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.04,18.05,0.00,9.20,2.50,37.15,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.02,24.70,74.20,3.52,0.00,19.51,19.32,0.08,18.15,1.60,0.60,19.51,19.51,19.51,1.20,124.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,3.94,3.19,18.00,0.04,1.00,71.90,53.70,3.50,3.70,0.10,112.90,100.00,0.00,2.00,0.27
37.00,0.00,23.34,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.20,38.95,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,24.10,70.30,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,121.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,3.32,2.54,18.00,0.00,1.00,70.50,50.90,3.20,3.30,0.00,112.60,90.00,0.00,2.00,0.00
38.00,0.00,23.50,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.90,40.82,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,22.70,65.10,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,116.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,2.81,1.96,18.00,0.00,1.00,69.50,49.60,3.10,3.00,0.00,108.40,77.00,0.00,2.00,0.00
39.00,0.00,23.39,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.60,39.84,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,21.10,59.60,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,108.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,2.51,1.66,18.00,0.00,1.00,68.70,48.70,3.00,2.70,0.00,102.90,63.00,0.00,2.00,0.00
40.00,0.00,23.47,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.50,37.91,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,19.90,55.20,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,99.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,2.28,1.45,18.00,0.00,1.00,67.30,47.00,2.80,2.50,0.00,97.10,50.00,0.00,2.00,0.00
41.00,0.00,23.63,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.40,36.38,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,18.70,51.30,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,86.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,2.08,1.26,18.00,0.00,1.00,65.80,45.10,2.50,2.30,0.00,91.30,40.00,0.00,2.00,0.00
42.00,0.00,23.40,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.70,34.97,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,17.60,47.50,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,69.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.88,1.07,18.00,0.00,1.00,62.90,42.30,2.30,2.10,0.00,86.00,33.00,0.00,2.00,0.00
43.00,0.00,23.50,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.20,33.79,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,16.40,43.80,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,55.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.64,0.91,18.00,0.00,1.00,59.60,39.30,2.00,1.90,0.00,80.90,26.00,0.00,2.00,0.00
44.00,0.00,23.40,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.30,32.67,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,15.70,40.60,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,44.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.37,0.76,18.00,0.00,1.00,57.30,36.70,1.80,1.60,0.00,76.90,19.00,0.00,2.00,0.00
45.00,0.00,23.46,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.20,29.94,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,15.20,37.60,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,35.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.26,0.68,18.00,0.00,1.00,55.50,34.20,1.50,1.30,0.00,73.30,15.00,0.00,2.00,0.00
46.00,0.00,23.51,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.40,26.67,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,15.10,35.10,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,28.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.21,0.63,18.00,0.00,1.00,53.80,32.10,1.40,1.10,0.00,72.80,12.00,0.00,2.00,0.00
47.00,0.00,23.45,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.20,2.60,23.58,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,15.10,32.80,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,22.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,1.02,0.57,18.00,0.00,1.00,52.20,30.00,1.20,1.00,0.00,73.30,11.00,0.00,2.00,0.00
