"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
11.00,0.00,20.01,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,21.18,52.30,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.64,90.30,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,127.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,12.71,15.07,18.90,0.00,0.00,0.00,1.00,107.10,99.10,13.45,12.37,0.00,127.42,150.00,0.00,1.28,0.00,0.00,6.00
12.00,0.00,19.75,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,20.04,47.80,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.70,90.30,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,127.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,12.15,15.11,18.90,0.00,0.00,0.00,1.00,106.40,97.30,13.24,12.18,0.00,127.73,150.00,0.00,1.32,0.00,0.00,6.00
13.00,0.00,19.60,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,18.99,42.70,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.74,90.31,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,127.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,11.62,15.00,18.90,0.00,0.00,0.00,1.00,105.70,95.40,13.08,11.91,0.00,128.05,150.00,0.00,1.36,0.00,0.00,6.00
14.00,0.00,19.59,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,17.96,40.00,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.76,90.31,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,127.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,11.11,14.83,18.90,0.00,0.00,0.00,1.00,102.40,96.10,12.95,11.63,0.00,128.29,149.00,0.00,1.36,0.00,0.00,6.00
15.00,0.00,19.85,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,17.09,37.90,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.77,90.30,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,126.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,10.86,14.67,18.90,0.00,0.00,0.00,1.00,97.70,97.10,12.71,11.31,0.00,128.53,147.00,0.00,1.36,0.00,0.00,6.00
16.00,0.00,18.65,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,16.27,34.90,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.77,90.28,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,126.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,10.70,14.52,18.90,0.00,0.00,0.00,1.00,93.60,97.70,12.44,10.98,0.00,128.39,145.00,0.00,1.32,0.00,0.00,6.00
17.00,0.00,19.30,0.00,0.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,15.98,31.50,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.72,90.15,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,124.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,10.30,14.14,18.90,0.00,0.00,0.00,1.00,89.80,98.10,12.16,10.48,0.00,128.24,142.00,0.00,1.36,0.00,0.00,6.00
18.00,0.00,19.27,0.00,14.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,15.86,25.90,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.62,89.89,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,122.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,9.82,13.70,18.90,0.00,0.00,0.00,1.00,85.50,95.90,11.88,9.94,0.00,127.98,138.00,0.00,1.32,0.00,0.00,6.00
19.00,0.00,21.14,0.00,14.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,16.33,19.40,8.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.57,89.72,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,118.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,9.51,13.46,18.90,0.00,0.00,0.00,1.00,81.10,92.90,11.30,9.25,0.00,127.72,134.00,0.00,1.32,0.00,0.00,6.00
20.00,0.00,20.29,0.00,14.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,16.99,14.50,1.70,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.56,89.62,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,114.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,9.26,13.28,18.90,0.00,0.00,0.00,1.00,80.20,88.20,10.63,8.52,0.00,127.47,130.00,0.00,1.32,0.00,0.00,6.00
21.00,0.00,19.77,0.00,14.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,17.38,10.20,0.00,4.50,15.53,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.55,89.38,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,110.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,9.35,13.34,18.90,0.00,0.00,0.00,1.00,80.40,83.00,9.93,8.45,0.00,127.22,125.00,0.00,1.28,0.00,0.00,6.00
22.00,0.00,19.90,0.00,14.00,4.20,7.30,3.80,7.30,1.51,0.40,3.00,19.00,0.00,0.00,4.00,0.00,6.60,17.67,8.60,0.00,4.50,6.10,1.90,17.48,12.82,4.00,5.50,2.80,0.00,30.54,89.01,2.30,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.00,4.00,5.00,2.40,108.00,7.20,9.00,19.42,3.00,10.70,0.00,7.00,1.20,9.57,13.47,18.90,0.00,0.00,0.00,1.00,76.60,80.70,9.23,8.60,0.00,126.84,120.00,0.00,1.28,0.00,0.00,6.00
