"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
11.00,0.00,15.55,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,16.46,48.01,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,18.60,54.30,3.05,27.40,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,46.70,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.59,1.79,18.00,0.00,0.00,0.00,0.40,53.00,75.30,2.09,2.86,0.00,89.30,29.30,0.00,1.32,0.00,0.00,5.00,0.00,11.00
12.00,0.00,15.64,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,16.20,43.63,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,17.80,52.80,3.05,27.45,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,36.20,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.62,1.87,18.00,0.00,0.00,0.00,0.40,48.40,72.50,1.86,2.53,0.00,86.00,18.20,0.00,1.28,0.00,0.00,5.00,0.00,11.00
13.00,0.00,15.56,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,16.08,39.44,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,17.20,52.00,3.05,27.46,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,27.10,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.69,1.83,18.00,0.00,0.00,0.00,0.40,43.90,70.10,1.63,2.18,0.00,83.10,9.20,0.00,1.32,0.00,0.00,5.00,0.00,11.00
14.00,0.00,15.09,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,16.71,37.63,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,16.60,50.70,3.05,27.44,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,21.30,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.79,1.76,18.00,0.00,0.00,0.00,0.40,39.00,66.70,1.43,1.82,0.00,80.80,6.10,0.00,1.32,0.00,0.00,5.00,0.00,11.00
15.00,0.00,16.37,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.60,36.61,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,16.00,49.30,3.05,27.38,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,20.60,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.81,1.84,18.00,0.00,0.00,0.00,0.40,34.40,63.30,1.24,1.46,0.00,78.60,4.90,0.00,1.32,0.00,0.00,5.00,0.00,11.00
16.00,0.00,16.72,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.62,33.30,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,15.90,42.80,3.05,27.37,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,16.10,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.82,1.96,18.00,0.00,0.00,0.00,0.40,31.10,59.40,1.11,1.21,0.00,78.00,4.00,0.00,1.32,0.00,0.00,5.00,0.00,11.00
17.00,0.00,16.60,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.36,29.23,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,16.00,41.40,3.05,27.42,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,17.10,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.87,2.35,18.00,0.00,0.00,0.00,0.40,28.30,55.40,0.99,1.01,0.00,78.00,3.20,0.00,1.36,0.00,0.00,5.00,0.00,11.00
18.00,0.00,17.48,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.42,28.68,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,16.30,40.00,3.05,27.40,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,13.30,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.94,2.83,18.00,0.00,0.00,0.00,0.40,25.20,45.80,0.88,0.89,0.00,78.30,2.70,0.00,1.28,0.00,0.00,5.00,0.00,11.00
19.00,0.00,18.28,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.57,29.31,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,16.60,38.70,3.05,27.41,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,7.90,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,2.99,2.76,18.00,0.00,0.00,0.00,0.40,22.70,44.60,0.77,0.80,0.00,73.80,2.20,0.00,1.32,0.00,0.00,5.00,0.00,11.00
20.00,0.00,18.67,0.00,14.00,1.45,7.40,4.80,6.90,1.88,0.40,3.50,19.65,0.00,0.00,7.00,0.00,7.40,17.57,29.31,8.00,4.80,15.53,4.50,18.93,18.93,15.53,19.42,2.80,0.00,17.00,38.30,3.05,0.00,7.00,11.17,0.00,17.86,0.00,0.60,8.00,8.50,8.70,2.40,5.50,11.65,8.00,14.56,2.50,10.70,7.88,0.00,2.40,3.04,2.50,18.00,0.00,0.00,0.00,0.40,21.70,43.70,0.77,0.80,0.00,73.70,2.20,0.00,1.32,0.00,0.00,5.00,0.00,11.00
