"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
11.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,18.65,51.11,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.40,77.70,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,120.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.13,6.05,9.00,0.00,0.00,0.00,1.00,68.11,82.45,4.30,6.68,0.00,100.80,117.00,0.00,2.00,0.00,0.00,0.00,11.00
12.00,0.00,23.48,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,18.05,47.10,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.49,77.36,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,114.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.43,6.75,9.00,0.00,0.00,0.00,1.00,67.22,81.82,4.10,6.30,0.00,99.70,108.00,0.00,2.00,0.00,0.00,0.00,11.00
13.00,0.00,23.39,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.86,43.06,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.60,77.29,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,107.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.90,7.56,9.00,0.00,0.00,0.00,1.00,66.21,81.19,3.91,5.90,0.00,98.50,98.00,0.00,2.00,0.00,0.00,0.00,11.00
14.00,0.00,23.46,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.82,39.01,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.64,76.97,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,97.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.43,8.40,9.00,0.00,0.00,0.00,1.00,65.16,80.56,3.71,5.49,0.00,97.80,88.00,0.00,2.00,0.00,0.00,0.00,11.00
15.00,0.00,23.54,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.58,36.40,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.62,76.41,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,89.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.27,8.57,9.00,0.00,0.00,0.00,1.00,63.93,79.93,3.49,5.11,0.00,97.30,80.00,0.00,2.00,0.00,0.00,0.00,11.00
16.00,0.00,23.40,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.27,34.28,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.49,75.53,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,84.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.88,8.51,9.00,0.00,0.00,0.00,1.00,62.63,79.30,3.26,4.72,0.00,94.70,73.00,0.00,2.00,0.00,0.00,0.00,11.00
17.00,0.00,23.44,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.93,32.42,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.27,74.34,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,76.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.98,8.59,9.00,0.00,0.00,0.00,1.00,58.37,76.04,2.86,4.12,0.00,91.50,67.00,0.00,2.00,0.00,0.00,0.00,11.00
18.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.59,30.66,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,25.87,72.20,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,68.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.24,8.72,9.00,0.00,0.00,0.00,1.00,53.13,71.92,2.41,3.45,0.00,88.40,59.00,0.00,2.00,0.00,0.00,0.00,11.00
19.00,0.00,23.34,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.61,28.18,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,25.31,69.12,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,59.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.26,8.86,9.00,0.00,0.00,0.00,1.00,47.98,68.92,2.09,2.87,0.00,85.40,52.00,0.00,2.00,0.00,0.00,0.00,11.00
20.00,0.00,23.40,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.75,25.45,8.00,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,0.00,24.80,66.24,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,52.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.20,9.00,9.00,0.00,0.00,0.00,1.00,42.87,66.30,1.81,2.33,0.00,82.80,45.00,0.00,2.00,0.00,0.00,0.00,11.00
