"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,90.32,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,0.00,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
2.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,85.79,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,0.00,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
3.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,87.71,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
4.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,94.46,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
5.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
6.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
7.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,170.33,34.29,3.90,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
8.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,242.00,34.29,3.90,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
9.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,242.00,34.29,3.90,0.00,87.77,0.00,6.39,9.98,93.13,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
10.00,78.57,29.98,67.20,639.80,208.34,9.09,0.00,110.48,19.21,1.78,41.90,0.00,142.44,7.56,4.15,164.07,112.47,132.84,47.08,242.00,34.29,3.90,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,17.49,18.25,0.00,22.58
