"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,51.31,10.52,17.46,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,2.09,74.99,75.00,57.34,66.54,81.64,0.00,0.00,21.82,85.00,87.36,74.40,110.32,203.40,20.46,20.42,20.70,14.58,5.06
2.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,46.89,10.52,16.44,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,1.81,74.99,75.00,57.34,66.54,81.64,0.00,0.00,17.45,85.00,87.36,74.40,110.32,203.40,20.46,20.42,14.29,21.00,5.06
3.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,45.18,10.52,16.04,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,1.62,74.99,75.00,57.34,66.54,81.64,0.00,0.00,14.48,85.00,87.36,74.40,110.32,203.40,20.46,20.42,14.29,21.00,5.06
4.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,27.10,10.52,11.85,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,1.34,74.99,75.00,57.34,66.54,81.64,0.00,0.00,10.30,85.00,87.36,74.40,110.32,203.40,20.46,20.42,14.29,21.00,5.06
5.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,37.79,10.52,14.33,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,2.01,74.99,75.00,57.34,66.54,81.64,0.00,10.30,10.30,85.00,87.36,74.40,110.32,203.40,20.46,20.42,14.29,21.00,5.06
6.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,37.90,172.66,25.85,6.88,87.77,0.00,6.39,9.00,56.56,10.52,18.67,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,1.47,74.99,75.00,57.34,66.54,81.64,0.00,12.20,0.00,85.00,87.36,74.40,110.32,203.40,20.46,20.42,14.29,21.00,5.06
7.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,47.08,172.66,25.85,6.88,87.77,0.00,6.39,9.00,61.39,10.52,19.79,228.68,190.28,67.57,67.16,67.94,28.18,184.35,197.33,184.41,5.67,74.99,75.00,48.20,66.54,81.64,25.67,25.57,25.56,85.00,87.36,37.51,110.32,203.40,20.46,20.42,22.16,21.95,5.06
8.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,47.08,172.66,25.85,6.88,87.77,0.00,6.39,9.00,61.39,10.52,19.79,228.68,190.28,67.57,67.16,67.94,28.18,184.35,197.33,184.41,5.67,74.99,75.00,48.20,66.54,81.64,27.38,27.27,27.27,85.00,87.36,37.51,110.32,203.40,20.46,20.42,22.16,21.95,5.06
9.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,47.08,172.66,25.85,6.88,87.77,0.00,6.39,9.00,61.39,10.52,19.79,228.68,190.28,67.57,67.16,67.94,38.92,184.35,197.33,184.41,5.67,74.99,75.00,48.20,66.54,81.64,27.19,27.08,27.08,85.00,87.36,26.78,110.32,203.40,20.46,20.42,22.16,21.95,5.06
10.00,33.54,29.98,67.20,650.00,211.66,0.00,6.93,110.48,9.59,2.98,41.90,0.00,82.81,7.41,3.98,164.07,112.47,88.74,47.08,172.66,25.85,6.88,87.77,0.00,6.39,9.00,61.39,10.52,19.79,228.68,190.28,67.57,67.16,67.94,38.92,184.35,197.33,184.41,5.67,74.99,75.00,48.20,66.54,81.64,27.47,27.36,27.35,85.00,87.36,26.78,110.32,203.40,20.46,20.42,22.16,21.95,5.06
