"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,22.14,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,28.29,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,29.82,19.51,29.70,87.54,84.00,110.50,110.76
2.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,22.14,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,27.55,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,20.25,30.70,87.54,84.00,110.50,110.76
3.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,22.14,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,23.41,30.70,87.54,84.00,110.50,110.76
4.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,49.03,67.42,68.21,36.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.00,30.70,87.54,84.00,110.50,110.76
5.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,67.02,66.88,66.80,81.17,30.82,30.00,30.70,87.54,84.00,110.50,110.76
6.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,0.00,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,24.91,185.07,198.10,185.13,5.67,75.75,66.50,66.88,66.80,81.17,30.82,30.00,30.70,87.54,84.00,110.50,110.76
7.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,51.02,67.42,68.21,34.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.00,30.70,87.54,84.00,110.50,110.76
8.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,42.93,67.42,68.21,42.93,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.00,30.70,87.54,84.00,110.50,110.76
9.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.50,110.76
11.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.50,110.76
12.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,218.92,218.62,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.50,110.76
13.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.50,110.76
14.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.50,110.76
15.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
16.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
17.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
18.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
19.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
20.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,30.82,30.70,30.70,87.54,84.00,110.80,110.76
21.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,0.00,30.70,30.70,87.54,84.00,110.80,110.76
22.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,0.00,30.70,30.70,87.54,84.00,110.80,110.76
23.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,0.00,30.70,30.70,87.54,84.00,110.80,110.76
24.00,78.57,0.00,67.46,646.80,211.44,0.00,2.96,110.91,19.29,3.81,41.50,0.00,143.00,8.91,7.59,5.73,164.71,112.91,87.74,44.28,47.27,223.07,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.17,0.00,30.70,30.70,87.54,84.00,110.50,110.76
