"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
31.00,10.31,9.92,10.07,0.00,4.20,8.30,7.20,5.30,1.50,0.00,2.50,0.00,16.73,16.45,12.68,0.00,5.60,18.63,75.90,0.00,4.00,9.60,4.00,10.00,17.56,10.00,13.66,1.40,13.60,24.76,80.10,2.32,27.00,10.00,14.63,128.59,17.95,36.41,0.60,19.51,19.51,19.51,1.20,124.06,7.80,10.24,3.50,10.80,8.41,3.90,2.40,9.20,11.47,18.00,0.00,0.00,0.59,1.00,90.56,94.77,3.28,6.27,96.49,105.72,126.82,0.10,2.00,79.71,252.40,11.00,203.50,25.00,0.28,36.78
32.00,8.51,10.15,6.28,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,15.23,16.08,12.68,0.00,5.60,17.77,75.78,0.00,4.00,9.60,4.00,10.00,17.56,10.00,13.66,1.40,13.21,24.93,80.06,2.32,27.00,10.00,14.63,133.85,17.95,33.76,0.60,19.51,19.51,19.51,1.20,125.29,7.80,10.24,3.50,10.80,8.41,3.90,2.40,8.44,10.32,18.00,0.00,0.00,0.43,1.00,93.82,96.87,3.27,6.45,96.57,105.33,126.32,0.10,2.00,78.29,252.40,11.00,195.92,25.00,0.24,30.87
33.00,5.11,10.52,0.81,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,11.72,15.14,12.68,0.00,5.60,16.98,75.35,0.00,4.00,9.60,4.00,10.00,17.56,10.00,13.66,1.40,12.54,25.05,80.04,2.32,27.00,10.00,14.63,117.15,17.95,28.93,0.60,19.51,19.51,19.51,1.20,126.14,7.80,10.24,3.50,10.80,8.41,3.90,2.40,7.68,9.29,18.00,0.00,0.00,0.37,1.00,103.78,104.11,5.61,9.77,87.94,104.65,125.94,0.10,2.00,73.68,251.87,11.00,179.39,22.00,0.19,28.59
34.00,2.06,11.09,0.01,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,3.63,12.45,12.68,0.00,5.60,16.37,74.02,0.00,4.00,9.60,4.00,10.00,17.56,10.00,13.66,1.40,10.35,25.03,80.11,2.32,27.00,10.00,14.63,77.07,17.95,19.56,0.60,19.51,19.51,19.51,1.20,125.87,7.80,10.24,3.50,10.80,8.41,3.90,2.40,6.96,8.57,18.00,0.00,0.00,0.25,1.00,101.31,102.74,5.36,9.46,67.88,103.09,125.93,0.00,2.00,55.48,217.43,11.00,145.98,22.00,0.13,15.63
35.00,0.62,11.55,0.00,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,0.01,7.32,12.68,0.00,5.60,15.67,72.42,0.00,4.00,9.60,4.00,10.00,17.56,10.00,13.66,1.40,5.61,25.13,80.19,2.32,27.00,10.00,14.63,39.98,17.95,8.53,0.60,19.51,19.51,19.51,1.20,125.44,7.80,10.24,3.50,10.80,8.41,3.90,2.40,6.37,7.98,18.00,0.00,0.00,0.09,1.00,98.80,101.33,5.04,9.04,37.30,101.99,125.41,0.00,2.00,23.77,111.19,11.00,86.48,22.00,0.08,15.82
36.00,0.07,11.51,0.00,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,0.00,3.07,12.68,0.00,5.60,14.71,70.06,0.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,1.42,25.59,80.35,2.32,27.00,10.00,14.63,14.27,17.95,2.60,0.60,19.51,19.51,19.51,1.20,124.57,7.80,10.24,3.50,10.80,8.41,3.70,2.40,6.24,7.79,18.00,0.00,0.00,0.04,1.00,96.23,99.84,4.55,8.27,12.77,102.26,123.35,0.00,2.00,7.93,21.09,11.00,26.16,22.00,0.03,0.76
37.00,0.00,10.93,0.00,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,0.00,0.80,12.68,0.00,5.60,13.91,67.11,6.90,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.18,26.00,80.29,2.32,27.00,10.00,14.63,2.40,17.95,0.37,0.60,19.51,19.51,19.51,1.20,122.62,7.80,10.24,3.50,10.80,8.41,3.70,2.40,5.91,7.49,18.00,0.00,0.00,0.00,1.00,94.13,98.81,4.11,7.50,1.93,101.97,119.64,0.00,2.00,1.23,4.69,11.00,3.11,22.00,0.00,7.82
38.00,0.00,11.60,0.00,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,13.58,62.34,8.10,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,26.26,79.54,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,117.44,7.80,10.24,3.50,10.80,8.41,3.70,2.40,5.03,6.85,18.00,0.00,0.00,0.00,1.00,93.44,99.12,3.81,6.72,0.00,99.94,111.02,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
39.00,0.00,13.06,0.00,0.00,4.20,8.30,7.20,5.30,1.66,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,13.14,57.38,8.10,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,26.49,78.80,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,109.74,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.34,6.34,18.00,0.00,0.00,0.00,1.00,92.61,99.24,3.54,5.98,0.00,97.63,100.65,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
40.00,0.00,11.60,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,12.40,51.82,8.10,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,26.62,78.10,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,94.50,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.21,6.24,18.00,0.00,0.00,0.00,1.00,91.37,98.79,3.35,5.39,0.00,94.47,85.02,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
41.00,0.00,10.58,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,11.49,46.58,8.10,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,26.51,76.90,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,80.15,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.09,6.17,18.00,0.00,0.00,0.00,1.00,89.24,97.77,3.13,4.72,0.00,91.92,69.88,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
42.00,0.00,10.41,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,10.05,42.33,8.10,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,25.73,74.21,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,68.49,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.00,6.19,18.00,0.00,0.00,0.00,1.00,84.42,95.07,2.82,3.80,0.00,91.20,56.21,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
43.00,0.00,11.03,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,8.74,38.03,8.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,25.09,72.10,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,57.61,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.08,6.49,18.00,0.00,0.00,0.00,1.00,79.49,92.16,2.53,3.02,0.00,90.45,44.21,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
44.00,0.00,11.97,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,7.79,33.56,5.90,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.88,71.71,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.03,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.69,7.64,18.00,0.00,0.00,0.00,1.00,74.22,88.62,2.35,2.67,0.00,89.60,37.29,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
45.00,0.00,13.30,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,7.35,29.84,5.40,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.58,70.61,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,42.00,7.80,10.24,3.50,10.80,8.41,3.70,2.40,5.38,8.73,18.00,0.00,0.00,0.00,1.00,68.96,84.98,2.14,2.36,0.00,88.61,31.26,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
46.00,0.00,13.26,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,8.46,28.37,0.90,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.00,67.40,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,39.57,7.80,10.24,3.50,10.80,8.41,3.70,2.40,6.31,9.69,18.00,0.00,0.00,0.00,1.00,63.72,81.05,1.88,2.15,0.00,87.19,27.95,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
47.00,0.00,13.60,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,9.54,27.40,0.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,23.28,64.00,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,38.05,7.80,10.24,3.50,10.80,8.41,3.70,2.40,7.10,10.48,18.00,0.00,0.00,0.00,1.00,58.96,77.25,1.63,1.93,0.00,85.96,26.02,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
48.00,0.00,13.72,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,10.54,27.96,0.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,22.12,60.02,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,39.27,7.80,10.24,3.50,10.80,8.41,3.70,2.40,7.50,10.76,18.00,0.00,0.00,0.00,1.00,55.67,73.90,1.41,1.64,0.00,85.29,28.22,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
