"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
11.00,0.05,20.75,0.92,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.92,2.54,17.48,0.00,4.20,19.38,20.65,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,3.66,3.23,7.62,9.45,27.00,19.42,17.96,37.22,17.96,7.40,0.60,19.42,19.42,19.42,2.40,2.00,12.82,19.42,7.00,10.80,8.26,15.53,2.40,0.27,1.01,18.00,0.00,0.00,0.00,1.00,13.96,24.88,0.33,0.20,37.82,4.53,3.00,0.00,2.00,9.10,0.89,11.00,37.00
12.00,0.36,21.14,2.02,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,1.73,6.70,17.48,0.00,4.20,19.26,21.63,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,9.52,3.15,7.15,9.45,27.00,19.42,17.96,86.63,17.96,19.14,0.60,19.42,19.42,19.42,2.40,2.00,12.82,19.42,7.00,10.80,8.26,15.53,2.40,0.26,0.85,18.00,0.00,0.00,0.00,1.00,12.53,21.04,0.21,0.10,66.63,4.40,3.00,0.00,2.00,32.10,9.44,11.00,75.00
13.00,1.60,21.86,3.81,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,4.09,13.21,17.48,0.00,4.20,19.43,22.43,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,13.73,3.02,6.95,9.45,27.00,19.42,17.96,126.22,17.96,28.65,0.60,19.42,19.42,19.42,2.40,3.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.33,0.67,18.00,0.00,0.00,0.03,1.00,9.88,18.16,0.17,0.08,90.69,4.50,4.00,0.00,2.00,57.78,50.37,11.00,128.00
14.00,4.32,21.32,6.88,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,12.52,16.97,17.48,0.00,4.20,19.69,23.17,7.10,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.00,2.86,6.83,9.45,27.00,19.42,17.96,142.93,17.96,34.03,0.60,19.42,19.42,19.42,2.40,3.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.43,0.48,18.00,0.00,0.00,0.06,1.00,6.81,15.60,0.15,0.09,102.38,4.60,5.00,0.00,2.00,72.95,117.61,11.00,180.00
15.00,7.64,21.29,9.80,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.13,18.31,17.48,0.00,4.20,20.54,25.02,7.80,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.61,2.72,7.23,9.45,27.00,19.42,17.96,144.41,17.96,36.69,0.60,19.42,19.42,19.42,2.40,3.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.49,0.41,18.00,0.00,0.00,0.07,1.00,6.13,13.52,0.27,0.15,107.41,5.29,6.00,0.00,2.00,78.28,167.73,11.00,190.00
16.00,10.40,20.90,11.81,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,19.50,18.85,17.48,0.00,4.20,21.58,27.25,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.93,2.57,7.81,9.45,27.00,19.42,17.96,144.48,17.96,38.07,0.60,19.42,19.42,19.42,2.40,3.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.55,0.37,18.00,0.00,0.00,0.11,1.00,6.23,11.59,0.43,0.22,109.98,5.98,6.00,0.10,2.00,79.74,223.07,11.00,199.00
17.00,12.39,20.85,13.64,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,19.41,19.08,17.48,0.00,4.20,22.11,30.37,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.95,2.62,8.56,9.45,27.00,19.42,17.96,144.48,17.96,38.68,0.60,19.42,19.42,19.42,2.40,2.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.60,0.38,18.00,0.00,0.00,0.51,1.00,7.40,0.00,0.53,0.00,111.01,7.82,6.00,0.20,2.00,79.95,242.68,11.00,203.00
18.00,14.01,20.50,15.09,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.81,19.06,17.48,0.00,4.20,22.46,33.77,6.50,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.96,2.73,9.37,9.45,27.00,19.42,17.96,144.48,17.96,38.93,0.60,19.42,19.42,19.42,2.40,2.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.65,0.41,18.00,0.00,0.00,0.70,1.00,8.93,0.00,0.59,0.00,111.66,9.65,7.00,0.20,2.00,80.00,249.48,11.00,207.00
19.00,15.49,20.83,16.33,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.52,18.88,17.48,0.00,4.20,21.98,38.87,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.95,2.77,10.83,9.45,27.00,19.42,17.96,144.48,17.96,39.03,0.60,19.42,19.42,19.42,2.40,2.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,0.87,0.94,18.00,0.00,0.00,0.87,1.00,12.34,0.00,0.68,0.00,111.85,12.49,10.00,0.30,2.00,80.00,251.91,11.00,209.00
20.00,16.62,20.29,17.41,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,19.08,18.84,17.48,0.00,4.20,21.21,44.53,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.95,2.79,12.52,9.45,27.00,19.42,17.96,144.48,17.96,39.17,0.60,19.42,19.42,19.42,2.40,4.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.13,1.64,18.00,0.00,0.00,0.97,1.00,16.38,0.00,0.76,0.00,111.89,15.32,13.00,0.30,2.00,80.00,252.36,11.00,210.00
21.00,17.47,20.65,18.37,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,19.47,18.82,17.48,0.00,4.20,21.36,50.27,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.96,3.23,14.68,9.45,27.00,19.42,17.96,144.48,17.96,39.33,0.60,19.42,19.42,19.42,2.40,7.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.34,1.98,18.00,0.00,0.00,1.06,1.00,19.51,0.00,0.96,0.00,111.82,17.12,18.00,0.30,2.00,80.00,252.40,11.00,209.00
22.00,17.83,20.57,19.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,19.41,18.85,17.48,0.00,4.20,21.82,56.04,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.95,3.82,16.99,9.45,27.00,19.42,17.96,144.48,17.96,39.53,0.60,19.42,19.42,19.42,2.40,12.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.52,2.20,18.00,0.00,0.00,1.08,1.00,22.33,0.00,1.18,0.00,111.28,18.92,24.00,0.40,2.00,80.00,252.40,11.00,208.00
23.00,17.76,20.39,19.18,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.40,18.85,17.48,0.00,4.20,22.32,59.44,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.88,3.99,18.59,9.45,27.00,19.42,17.96,138.01,17.96,39.53,0.60,19.42,19.42,19.42,2.40,21.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.87,2.42,18.00,0.00,0.00,1.07,1.00,26.49,0.00,1.52,0.00,110.55,19.60,33.00,0.40,2.00,80.00,252.40,11.00,208.00
24.00,17.70,20.58,19.04,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,17.79,18.81,17.48,0.00,4.20,22.83,62.06,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.91,4.03,19.96,9.45,27.00,19.42,17.96,142.86,17.96,39.44,0.60,19.42,19.42,19.42,2.40,33.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.28,2.63,18.00,0.00,0.00,1.09,1.00,31.08,0.00,1.90,0.00,109.91,20.29,43.00,0.40,2.00,80.00,252.40,11.00,208.00
25.00,17.35,20.50,18.35,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,17.71,18.76,17.48,0.00,4.20,23.44,63.95,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.88,4.45,21.49,9.45,27.00,19.42,17.96,144.21,17.96,39.14,0.60,19.42,19.42,19.42,2.40,47.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,2.57,2.71,18.00,0.00,0.00,1.08,1.00,33.79,0.00,1.98,0.00,110.27,21.22,55.00,0.40,2.00,80.00,252.40,11.00,206.00
26.00,16.38,20.39,17.01,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.04,18.67,17.48,0.00,4.20,24.08,65.60,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.81,5.01,23.07,9.45,27.00,19.42,17.96,144.48,17.96,38.93,0.60,19.42,19.42,19.42,2.40,60.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,2.82,2.73,18.00,0.00,0.00,1.08,1.00,35.87,0.00,1.95,0.00,111.08,22.16,68.00,0.30,2.00,80.00,252.35,11.00,204.00
27.00,14.95,20.15,15.59,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.66,18.54,17.48,0.00,4.20,24.14,62.15,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.75,4.99,23.13,9.45,27.00,19.42,17.96,144.48,17.96,38.60,0.60,19.42,19.42,19.42,2.40,72.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,3.71,3.67,18.00,0.00,0.00,1.08,1.00,37.78,0.00,2.10,0.00,111.30,22.93,81.00,0.20,2.00,80.00,251.49,11.00,199.00
28.00,13.28,20.61,14.04,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,18.60,18.42,17.48,0.00,4.20,24.00,57.01,7.10,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.63,4.79,22.68,9.45,27.00,19.42,17.96,144.48,17.96,38.20,0.60,19.42,19.42,19.42,2.40,82.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.82,4.92,18.00,0.00,0.00,0.91,1.00,39.63,0.00,2.32,0.00,110.62,23.70,93.00,0.20,2.00,80.00,246.99,11.00,194.00
29.00,11.49,19.95,12.14,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,17.79,18.23,17.48,0.00,4.20,23.75,54.93,7.80,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.45,4.66,21.95,9.45,27.00,19.42,17.96,144.47,17.96,37.54,0.60,19.42,19.42,19.42,2.40,91.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,5.26,5.57,18.00,0.00,0.00,0.88,1.00,38.99,0.00,2.27,0.00,108.87,24.14,103.00,0.10,2.00,79.90,228.98,11.00,185.00
30.00,9.33,19.75,10.11,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,16.89,17.87,17.48,0.00,4.20,23.47,53.86,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,15.12,4.54,21.12,9.45,27.00,19.42,17.96,143.25,17.96,35.53,0.60,19.42,19.42,19.42,2.40,99.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,5.48,6.02,18.00,0.00,0.00,0.83,1.00,37.52,0.00,2.14,0.00,105.57,24.57,112.00,0.10,2.00,78.72,190.69,11.00,176.00
31.00,6.75,19.92,7.72,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,15.92,17.10,17.48,0.00,4.20,23.07,50.52,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,14.42,4.51,20.97,9.45,27.00,19.42,17.96,139.25,17.96,32.55,0.60,19.42,19.42,19.42,2.40,104.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,5.52,5.87,18.00,0.00,0.00,0.70,1.00,37.56,0.00,2.28,0.00,98.99,25.11,118.00,0.10,2.00,73.48,112.28,11.00,143.00
32.00,3.95,19.08,5.08,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,12.95,15.76,17.48,0.00,4.20,22.62,46.42,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,13.16,4.50,21.04,9.45,27.00,19.42,17.96,112.84,17.96,26.41,0.60,19.42,19.42,19.42,2.40,109.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,5.50,5.52,18.00,0.00,0.00,0.50,1.00,38.11,0.00,2.50,0.00,88.03,25.66,123.00,0.10,2.00,57.02,47.18,11.00,109.00
33.00,1.72,18.65,3.26,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,3.37,12.85,17.48,0.00,4.20,21.59,44.75,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,9.06,5.05,22.15,9.45,27.00,19.42,17.96,72.80,17.96,17.46,0.60,19.42,19.42,19.42,2.40,112.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.86,4.42,18.00,0.00,0.00,0.43,1.00,38.43,0.00,2.56,0.00,64.70,26.82,128.00,0.10,2.00,30.32,31.02,11.00,55.00
34.00,0.47,16.21,1.75,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,7.60,17.48,0.00,4.20,20.36,43.90,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,3.60,5.78,23.60,9.45,27.00,19.42,17.96,33.75,17.96,7.65,0.60,19.42,19.42,19.42,2.40,113.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.03,3.07,18.00,0.00,0.00,0.30,1.00,38.69,0.00,2.57,0.00,33.37,27.98,129.00,0.00,2.00,10.15,5.71,11.00,2.00
35.00,0.05,15.82,0.47,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,2.76,17.48,0.00,4.20,18.69,43.25,7.90,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,0.66,6.79,26.68,9.45,27.00,19.42,17.96,8.07,17.96,1.67,0.60,19.42,19.42,19.42,2.40,114.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,3.68,2.63,18.00,0.00,0.00,0.10,1.00,38.69,0.00,2.73,0.00,5.95,29.57,126.00,0.00,2.00,1.63,0.00,11.00,1.00
36.00,0.00,15.55,0.06,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.50,17.48,0.00,4.20,16.88,42.68,7.90,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.05,7.90,30.30,9.45,27.00,19.42,17.96,1.20,17.96,0.16,0.60,19.42,19.42,19.42,2.40,112.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,3.51,2.49,18.00,0.00,0.00,0.05,1.00,38.61,0.00,2.95,0.00,0.69,31.15,121.00,0.00,2.00,0.13,0.00,11.00,0.00
37.00,0.00,15.43,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,15.16,42.00,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,9.07,32.76,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,108.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,3.29,2.10,18.00,0.00,0.00,0.00,1.00,39.42,54.28,2.97,2.48,0.00,32.07,113.00,0.00,2.00,0.00,0.00,11.00,0.00
38.00,0.00,15.59,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,13.47,41.28,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,10.26,34.83,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,103.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,3.05,1.62,18.00,0.00,0.00,0.00,1.00,40.53,56.81,2.94,2.56,0.00,33.00,104.00,0.00,2.00,0.00,0.00,11.00,0.00
39.00,0.00,15.27,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,12.13,38.27,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,10.88,35.97,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,97.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.67,1.30,18.00,0.00,0.00,0.00,1.00,42.21,59.23,2.90,2.57,0.00,32.45,95.00,0.00,2.00,0.00,0.00,11.00,0.00
40.00,0.00,16.41,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,10.90,34.51,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,11.30,36.80,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,89.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.23,1.04,18.00,0.00,0.00,0.00,1.00,44.08,61.60,2.85,2.55,0.00,31.90,87.00,0.00,2.00,0.00,0.00,11.00,0.00
41.00,0.00,17.17,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,9.88,31.84,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,11.39,36.90,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,81.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.04,1.12,18.00,0.00,0.00,0.00,1.00,44.87,62.70,2.85,2.51,0.00,30.23,78.00,0.00,2.00,0.00,0.00,11.00,0.00
42.00,0.00,17.05,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,8.92,29.53,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,11.36,36.75,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,73.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.92,1.32,18.00,0.00,0.00,0.00,1.00,45.30,63.37,2.87,2.47,0.00,28.57,71.00,0.00,2.00,0.00,0.00,11.00,0.00
43.00,0.00,16.77,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,8.51,27.05,8.00,2.50,15.53,5.00,18.45,18.45,11.65,16.50,2.90,0.00,11.13,35.44,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,65.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.67,1.22,18.00,0.00,0.00,0.00,1.00,44.74,63.54,2.82,2.34,0.00,26.44,64.00,0.00,2.00,0.00,0.00,11.00,0.00
44.00,0.00,17.40,0.00,14.00,3.00,7.70,3.20,8.90,5.80,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,8.27,24.51,8.00,2.50,3.60,5.00,18.45,18.45,11.65,16.50,2.90,0.00,10.84,33.74,9.45,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,57.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.38,1.03,18.00,0.00,0.00,0.00,1.00,43.86,63.55,2.75,2.19,0.00,24.31,57.00,0.00,2.00,0.00,0.00,11.00,0.00
