"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
11.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,4.50,10.00,17.98,60.59,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,14.23,45.74,2.90,25.52,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,84.64,9.00,10.20,3.50,10.70,0.00,9.80,1.10,10.53,11.85,18.96,0.00,1.35,76.39,109.14,10.29,6.82,0.00,35.00,66.81,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
12.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,4.50,10.00,18.84,59.21,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,15.34,46.58,2.90,25.59,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,82.54,9.00,10.20,3.50,10.70,0.00,9.80,1.10,10.33,12.07,18.96,0.00,1.35,71.87,108.42,9.25,6.26,0.00,40.00,60.61,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,4.50,10.00,18.90,58.23,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,16.35,48.01,2.90,25.63,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,80.61,9.00,10.20,3.50,10.70,0.00,9.80,1.10,10.83,12.16,18.96,0.00,1.35,73.19,106.70,9.55,6.49,0.00,50.00,55.01,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
14.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,19.16,57.25,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,17.36,49.44,2.90,25.82,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,75.54,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.50,12.80,18.96,0.00,1.35,70.50,104.78,9.17,6.04,0.00,51.00,53.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
15.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,19.80,54.90,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,18.40,49.90,2.90,25.90,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,72.70,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.78,12.96,18.96,0.00,1.35,68.29,103.00,8.04,5.77,0.00,57.70,51.90,0.00,2.04,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
16.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,19.80,50.80,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,19.00,50.50,2.90,25.96,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,71.10,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.78,12.75,18.96,0.00,1.35,71.15,102.60,7.76,5.72,0.00,59.30,51.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
17.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,20.30,47.50,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,19.60,53.90,2.90,25.93,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,76.60,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.31,12.16,18.96,0.00,1.35,65.50,101.70,5.31,3.98,0.00,65.90,58.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
18.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,21.10,44.30,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,23.10,62.70,2.90,25.83,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,81.90,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.37,12.02,16.25,0.00,1.35,65.09,99.40,5.14,3.98,0.00,78.70,67.40,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
19.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,21.00,43.10,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,26.10,68.80,2.90,25.91,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,80.20,9.00,10.20,3.50,10.70,0.00,9.80,1.10,11.59,12.39,9.51,0.00,1.34,67.90,98.20,5.13,3.93,0.00,81.00,67.10,0.00,1.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
20.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,0.00,0.00,8.00,10.00,21.10,42.00,0.00,10.69,15.55,2.50,18.46,18.46,7.00,10.69,0.00,0.00,27.00,71.10,2.90,25.96,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,77.40,9.00,10.20,3.50,10.70,0.00,9.80,1.10,12.07,13.32,9.51,0.00,1.34,62.44,98.30,4.67,3.60,0.00,79.80,65.70,0.00,1.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
