"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,112.42,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,47.62,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
2.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,67.49,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
3.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,70.23,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
4.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,74.39,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
5.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,32.27,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
6.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,15.45,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
7.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,15.45,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
8.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,15.45,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
9.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,54.67,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
10.00,78.57,29.98,67.20,629.90,205.12,9.09,9.07,110.48,19.21,4.79,41.90,0.00,87.90,9.30,4.99,164.07,112.47,136.69,47.08,242.00,30.13,6.88,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
