"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,143.00,8.60,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,37.85,10.17,16.50,180.01,0.00,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
2.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,180.01,0.00,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
3.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,180.01,0.00,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
4.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,40.22,10.17,17.05,180.01,0.00,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,180.01,0.00,23.50,67.42,68.21,23.50,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
6.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,180.01,0.00,23.50,67.42,68.21,23.50,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
7.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,229.57,229.31,21.09,67.42,68.21,21.09,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
9.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,18.78,229.57,229.31,38.16,67.42,68.21,25.25,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,58.92,59.60,32.22,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
