"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,143.00,4.76,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,5.38,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,110.50,110.76
2.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,88.65,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,110.50,110.76
3.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,64.92,6.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.50,30.00,30.70,87.54,84.00,110.50,110.76
4.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,77.26,8.22,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,21.31,67.42,68.21,58.69,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.50,30.00,30.70,87.54,84.00,110.50,110.76
5.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,79.51,8.46,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,110.50,110.76
6.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,46.82,67.42,68.21,33.18,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,110.50,110.76
7.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,83.76,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,23.85,110.76
8.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,78.27,8.33,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,22.18,67.42,68.21,22.18,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,20.51,110.76
9.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,59.95,6.38,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,22.18,67.42,68.21,22.18,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,20.51,110.76
10.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,37.37,0.00,44.76,4.76,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,5.38,87.66,56.83,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.07,30.82,30.70,30.70,87.54,84.00,23.85,110.76
