"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
11.00,7.09,18.90,7.59,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,16.16,17.62,19.00,0.00,6.50,23.37,75.28,7.65,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,14.60,26.50,86.30,3.00,25.81,19.42,17.96,137.32,17.96,32.47,0.60,20.00,20.00,20.00,2.40,121.84,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.45,0.00,0.00,0.70,1.20,0.00,89.00,0.00,10.35,98.32,107.42,140.80,0.10,2.00,75.93,0.00,21.00,0.00,11.00
12.00,4.31,19.24,5.27,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,12.32,16.02,19.00,0.00,6.50,23.35,75.50,7.96,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,13.21,27.00,86.60,3.00,25.94,19.42,17.96,100.86,17.96,23.34,0.60,20.00,20.00,20.00,2.40,121.76,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.50,1.20,0.00,89.99,0.00,10.36,82.57,108.15,140.30,0.10,2.00,56.52,0.00,21.00,0.00,11.00
13.00,1.94,18.86,3.34,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,3.57,12.59,19.00,0.00,6.50,22.95,75.13,7.97,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,8.67,27.10,86.30,3.00,26.16,19.42,17.96,51.39,17.96,12.95,0.60,20.00,20.00,20.00,2.40,121.40,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.43,1.20,0.00,90.56,0.00,10.35,47.86,107.96,137.00,0.10,2.00,27.34,0.00,21.00,0.00,11.00
14.00,0.52,19.09,1.79,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,0.23,6.97,19.00,0.00,6.50,22.42,74.57,7.97,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,2.93,27.20,85.90,3.00,26.37,19.42,17.96,22.17,17.96,3.84,0.60,20.00,20.00,20.00,2.40,119.28,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.30,1.20,0.00,89.51,0.00,10.35,14.56,107.47,130.10,0.00,2.00,7.43,0.00,21.00,0.00,11.00
15.00,0.04,19.40,0.62,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.21,1.91,19.00,0.00,6.50,21.42,74.25,7.99,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,0.27,27.10,85.20,3.00,26.54,19.42,17.96,2.83,17.96,0.49,0.60,20.00,20.00,20.00,2.40,116.58,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.10,1.20,35.20,87.92,5.50,9.79,4.26,107.67,121.90,0.00,2.00,0.77,0.00,21.00,0.00,11.00
16.00,0.00,19.55,0.12,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.09,0.28,19.00,0.00,6.50,20.28,74.02,7.99,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.90,84.30,3.00,26.76,19.42,17.96,0.21,17.96,0.01,0.60,20.00,20.00,20.00,2.40,112.50,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.05,1.20,43.60,86.27,5.30,9.04,0.78,108.10,110.40,0.00,2.00,0.01,0.00,21.00,0.00,11.00
17.00,0.00,20.14,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,19.57,72.09,7.97,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.60,83.10,3.00,26.91,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,107.96,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,51.90,84.60,5.00,8.22,0.00,106.77,97.80,0.00,2.00,0.00,0.00,21.00,0.00,11.00
18.00,0.00,20.17,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,19.01,69.59,7.98,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.40,81.80,3.00,27.01,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,103.39,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,55.20,83.37,4.80,7.36,0.00,104.86,89.50,0.00,2.00,0.00,0.00,21.00,0.00,11.00
19.00,0.00,19.91,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,18.33,66.98,7.97,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.30,80.40,3.00,27.07,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,98.82,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,58.40,82.30,4.70,6.98,0.00,102.70,82.70,0.00,2.00,0.00,0.00,21.00,0.00,11.00
20.00,0.00,19.74,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,17.62,64.34,7.97,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.30,79.10,3.00,27.15,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,92.68,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,61.40,80.60,4.60,6.76,0.00,100.46,79.80,0.00,2.00,0.00,0.00,21.00,0.00,11.00
21.00,0.00,19.88,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,16.84,60.65,7.96,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.30,78.10,3.00,27.17,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,86.02,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,63.80,78.69,4.20,6.04,0.00,99.11,78.20,0.00,2.00,0.00,0.00,21.00,0.00,11.00
22.00,0.00,20.46,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,16.04,56.59,7.96,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,26.10,76.80,3.00,27.22,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,79.14,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,60.90,78.31,3.60,5.17,0.00,98.06,72.30,0.00,2.00,0.00,0.00,21.00,0.00,11.00
23.00,0.00,20.92,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,15.44,51.85,7.95,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,25.40,74.40,3.00,27.26,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,72.18,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,56.90,78.44,3.20,4.53,0.00,97.09,64.90,0.00,2.00,0.00,0.00,21.00,0.00,11.00
24.00,0.00,21.10,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,14.90,46.89,7.96,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.80,72.60,3.00,27.26,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,65.70,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,52.60,74.53,2.90,3.98,0.00,96.14,58.20,0.00,2.00,0.00,0.00,21.00,0.00,11.00
25.00,0.00,21.06,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,14.56,43.52,7.96,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.40,72.10,3.00,27.17,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,59.39,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,47.40,69.28,2.70,3.59,0.00,94.45,51.90,0.00,2.00,0.00,0.00,21.00,0.00,11.00
26.00,0.00,20.66,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,14.30,40.68,7.98,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.00,70.30,3.00,27.21,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,53.56,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,42.10,65.11,2.60,3.26,0.00,92.51,46.20,0.00,2.00,0.00,0.00,21.00,0.00,11.00
27.00,0.00,20.77,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,15.23,39.21,7.98,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,23.40,64.70,3.00,27.01,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,47.89,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,36.80,61.29,2.30,2.84,0.00,89.74,40.70,0.00,2.00,0.00,0.00,21.00,0.00,11.00
28.00,0.00,21.09,0.00,14.00,1.45,6.90,6.70,12.04,2.50,0.00,3.50,19.00,0.00,0.00,19.00,0.00,6.50,16.56,38.20,7.98,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,0.00,22.80,59.30,3.00,26.98,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,41.28,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.00,1.20,31.60,59.58,2.00,2.38,0.00,86.69,34.90,0.00,2.00,0.00,0.00,21.00,0.00,11.00
