"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,110.01,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,40.60,3.46,19.79,228.68,220.60,45.49,67.16,67.94,20.60,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,69.00,110.32,203.40,19.44,20.27
2.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,110.01,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,40.60,3.46,19.79,228.68,220.60,45.49,67.16,67.94,20.60,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,69.00,110.32,203.40,19.44,20.27
3.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,110.01,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,33.05,67.16,67.94,33.03,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,69.00,110.32,203.40,19.44,20.27
4.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,107.43,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,20.60,67.16,67.94,45.49,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,69.00,110.32,203.40,19.44,20.27
5.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,81.48,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,35.00,67.16,67.94,34.97,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,65.11,110.32,203.40,19.44,20.27
6.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,86.41,5.14,2.82,164.07,112.47,132.84,38.27,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,39.34,67.16,67.94,26.75,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,87.20,87.36,69.00,110.32,203.40,19.44,20.27
7.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,117.65,5.14,2.82,164.07,112.47,132.84,44.10,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,45.49,67.16,67.94,20.60,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,76.77,87.36,69.00,110.32,203.40,19.44,20.27
8.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,99.93,5.14,2.82,164.07,112.47,132.84,44.10,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,45.49,67.16,67.94,20.60,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,76.77,87.36,69.00,110.32,203.40,19.44,20.27
9.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,82.50,5.14,2.82,164.07,112.47,132.84,44.10,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,20.60,67.16,67.94,45.49,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,76.77,87.36,69.00,110.32,203.40,19.44,20.27
10.00,65.93,29.98,67.20,631.22,205.55,8.31,8.72,110.48,19.21,1.78,41.90,14.93,134.21,5.14,2.82,164.07,112.47,132.84,44.10,37.90,242.00,30.33,2.15,6.88,87.77,0.00,6.39,9.98,0.00,3.46,10.39,228.68,220.60,20.60,67.16,67.94,45.49,184.35,188.53,184.41,5.67,74.99,63.17,58.31,66.54,78.76,30.70,30.59,30.58,76.77,87.36,69.00,110.32,203.40,19.44,20.27
