"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
2.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
3.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
4.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
5.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,44.34
6.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,30.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.96,67.42,42.95,20.96,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
7.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,39.47,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
8.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,39.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
9.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,99.89,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.83,67.42,43.22,20.83,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,67.80
10.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,116.77,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,44.34
