"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,0.00,13.91,0.00,14.00,4.20,7.60,3.40,4.60,1.58,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,19.28,18.38,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.00,1.57,5.33,0.00,27.50,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,3.75,7.50,6.50,19.42,2.00,10.60,7.59,6.00,1.20,4.00,5.98,18.90,0.00,0.00,0.00,1.23,1.24,11.80,0.05,0.08,0.00,0.91,7.93,0.00,0.92,0.00,0.00,0.00,6.50
12.00,0.00,13.98,0.00,14.00,4.20,7.60,3.40,4.60,1.58,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,19.29,20.48,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.00,1.60,4.59,0.00,27.40,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,3.69,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,4.05,6.11,18.90,0.00,0.00,0.00,1.23,1.01,11.04,0.04,0.05,0.00,0.71,6.97,0.00,0.92,0.00,0.00,0.00,6.50
13.00,2.23,13.96,0.00,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,0.45,0.34,4.00,0.00,7.00,19.33,22.21,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.64,1.58,3.86,0.00,27.40,3.80,10.68,9.24,16.50,1.13,0.60,3.00,3.50,3.50,2.40,3.85,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,4.20,6.32,18.90,0.00,0.00,0.04,1.23,0.86,10.22,0.02,0.02,5.60,0.52,6.08,0.00,0.92,3.31,15.65,0.00,6.50
14.00,7.79,14.24,0.64,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,0.99,2.99,4.00,0.00,7.00,19.45,22.81,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,7.01,1.41,3.17,0.00,27.40,3.80,10.68,49.62,16.50,8.99,0.60,3.00,3.50,3.50,2.40,4.67,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,4.65,6.74,18.90,0.00,0.00,0.07,1.23,0.94,9.21,0.02,0.02,36.63,0.35,5.40,0.00,0.92,23.55,60.83,0.00,6.50
15.00,10.45,13.88,3.73,14.00,4.20,7.60,3.40,4.60,1.56,0.40,3.40,17.00,1.82,8.67,4.00,0.00,7.00,19.44,23.58,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,11.15,1.19,2.60,0.00,27.20,3.80,10.68,94.30,16.50,19.19,0.60,3.00,3.50,3.50,2.40,5.29,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,5.01,7.23,18.90,0.00,0.00,0.08,1.23,1.27,8.63,0.03,0.03,69.03,0.21,4.68,0.00,0.88,49.47,122.39,0.00,6.50
16.00,11.71,13.77,6.82,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,3.95,14.10,4.00,0.00,7.00,19.04,24.88,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.04,0.83,2.41,0.00,27.20,3.80,10.68,118.45,16.50,27.58,0.60,3.00,3.50,3.50,2.40,5.29,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,5.14,7.93,18.90,0.00,0.00,0.12,1.23,2.37,9.38,0.07,0.11,84.12,0.18,3.85,0.00,0.92,62.64,196.26,0.00,6.50
17.00,12.43,13.57,9.85,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,8.09,15.91,4.00,0.00,7.00,18.77,26.63,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.51,0.58,2.33,0.00,27.20,3.80,10.68,124.49,16.50,30.41,0.60,3.00,3.50,3.50,2.40,4.85,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,5.49,8.74,18.90,0.00,0.00,0.59,1.23,3.21,9.79,0.14,0.22,90.43,0.15,3.39,0.10,0.88,66.89,240.66,0.00,6.50
18.00,13.03,13.67,12.10,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,11.78,16.56,4.00,0.00,7.00,18.88,29.69,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.76,0.67,2.58,0.00,27.20,3.80,10.68,126.84,16.50,31.50,0.60,3.00,3.50,3.50,2.40,3.08,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,6.53,9.89,18.90,0.00,0.00,0.80,1.23,3.26,9.16,0.26,0.43,94.30,0.11,4.03,0.20,0.92,69.45,250.00,0.00,6.50
19.00,13.79,14.08,13.82,14.00,4.20,7.60,3.40,4.60,1.58,0.40,3.40,17.00,14.50,16.89,4.00,0.00,7.00,18.91,34.60,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.94,0.71,2.78,0.00,27.10,3.80,10.68,128.00,16.50,31.96,0.60,3.00,3.50,3.50,2.40,1.72,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,7.60,11.00,18.90,0.00,0.00,0.99,1.23,3.90,8.65,0.42,0.59,96.57,0.08,4.41,0.20,0.92,70.14,250.00,0.00,6.50
20.00,14.39,13.86,15.21,14.00,4.20,7.60,3.40,4.60,1.57,0.40,3.40,17.00,15.98,16.96,4.00,0.00,7.00,18.71,45.01,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.03,0.58,2.85,0.00,26.90,3.80,10.68,128.51,16.50,32.24,0.60,3.00,3.50,3.50,2.40,1.60,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,8.76,12.03,18.90,0.00,0.00,1.11,1.23,6.30,8.46,0.67,0.60,97.21,0.11,4.06,0.30,0.88,70.63,245.39,0.00,6.50
21.00,14.83,13.09,16.29,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,16.55,16.90,4.00,0.00,7.00,18.71,54.29,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.07,0.59,3.42,0.00,26.90,3.80,10.68,128.82,16.50,32.38,0.60,3.00,3.50,3.50,2.40,2.00,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,9.78,12.90,18.90,0.00,0.00,1.21,1.23,8.59,10.33,0.95,0.66,97.55,0.57,4.90,0.30,0.88,71.02,240.21,0.00,6.50
22.00,15.19,12.87,17.13,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,16.62,16.84,4.00,0.00,7.00,19.30,60.17,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.10,1.00,5.46,0.00,26.70,3.80,10.68,129.34,16.50,32.47,0.60,3.00,3.50,3.50,2.40,3.99,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,10.36,13.24,18.90,0.00,0.00,1.24,1.23,10.57,18.40,1.35,0.89,97.56,2.36,9.35,0.30,0.92,71.50,239.87,0.00,6.50
23.00,15.32,13.17,17.65,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,15.93,16.75,4.00,0.00,7.00,19.87,65.27,2.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.14,1.48,7.58,0.00,26.60,3.80,10.68,130.78,16.50,32.57,0.60,3.00,3.50,3.50,2.40,6.52,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,10.85,13.56,18.90,0.00,0.00,1.22,1.23,14.32,27.15,1.73,1.16,96.81,4.28,13.85,0.40,0.88,72.52,241.92,0.00,6.50
24.00,15.37,12.87,17.85,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,15.63,16.70,4.00,0.00,7.00,20.36,68.02,3.40,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.22,2.17,9.95,0.00,26.50,3.80,10.68,132.13,16.50,32.61,0.60,3.00,3.50,3.50,2.40,10.66,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,11.06,13.78,18.90,0.00,0.00,1.25,1.23,23.41,37.96,2.08,1.58,96.37,6.61,18.53,0.40,0.88,73.09,245.71,0.00,6.50
25.00,15.32,12.39,17.74,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,15.69,16.73,4.00,0.00,7.00,20.92,70.22,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.27,2.71,12.21,0.00,26.40,3.80,10.68,133.13,16.50,32.56,0.60,3.00,3.50,3.50,2.40,16.49,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,11.43,14.02,18.90,0.00,0.00,1.23,1.23,31.33,46.93,2.44,1.99,96.36,8.93,25.15,0.40,0.88,73.28,243.39,0.00,6.50
26.00,15.04,12.34,17.33,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,15.98,16.78,4.00,0.00,7.00,21.66,70.73,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.31,2.83,14.10,0.00,26.30,3.80,10.68,133.84,16.50,32.59,0.60,3.00,3.50,3.50,2.40,27.38,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,12.28,14.32,18.90,0.00,0.00,1.23,1.23,35.72,50.37,2.81,2.38,96.42,11.24,37.59,0.40,0.88,73.34,235.58,0.00,6.50
27.00,14.47,12.38,16.37,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,16.39,16.79,4.00,0.00,7.00,22.40,71.51,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.28,2.99,15.85,0.00,26.10,3.80,10.68,134.23,16.50,32.72,0.60,3.00,3.50,3.50,2.40,36.97,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,12.84,14.44,18.90,0.00,0.00,1.23,1.23,39.30,52.98,3.15,2.73,96.27,13.74,49.79,0.30,0.84,73.13,239.49,0.00,6.50
28.00,13.79,12.20,15.07,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,16.63,16.82,4.00,0.00,7.00,23.11,73.13,3.40,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.19,3.25,17.13,0.00,26.10,3.80,10.68,134.09,16.50,32.79,0.60,3.00,3.50,3.50,2.40,42.63,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,12.55,14.07,18.90,0.00,0.00,1.04,1.23,40.44,53.07,3.39,2.93,95.95,16.84,61.24,0.20,0.84,72.61,250.00,0.00,6.50
29.00,13.11,12.20,13.49,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,16.54,16.81,4.00,0.00,7.00,23.75,74.32,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,13.01,3.60,18.44,0.00,25.90,3.80,10.68,132.97,16.50,32.65,0.60,3.00,3.50,3.50,2.40,49.91,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,12.15,13.49,18.90,0.00,0.00,1.01,1.23,41.38,53.73,3.57,3.14,95.04,19.98,71.68,0.20,0.84,71.44,250.00,0.00,6.50
30.00,12.43,12.06,11.47,14.00,4.20,7.60,3.40,4.60,0.00,0.40,3.40,17.00,15.68,16.66,4.00,0.00,7.00,24.22,74.23,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.71,4.24,19.88,0.00,25.90,3.80,10.68,130.82,16.50,32.14,0.60,3.00,3.50,3.50,2.40,62.08,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,11.45,12.25,18.90,0.00,0.00,0.94,1.23,41.71,56.07,3.61,3.42,93.66,23.20,79.09,0.10,0.84,69.38,240.68,0.00,6.50
31.00,11.66,11.54,8.77,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,13.33,16.11,4.00,0.00,7.00,24.61,74.46,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,12.13,4.82,21.45,0.00,26.00,3.80,10.68,125.75,16.50,30.76,0.60,3.00,3.50,3.50,2.40,74.99,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,10.74,11.10,18.90,0.00,0.00,0.79,1.23,42.50,58.27,3.63,3.60,90.40,26.32,88.84,0.10,0.84,64.85,226.41,0.00,6.50
32.00,10.96,11.53,5.75,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,8.94,15.09,4.00,0.00,7.00,24.79,75.69,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,10.21,5.25,23.45,0.00,26.00,3.80,10.68,105.83,16.50,24.73,0.60,3.00,3.50,3.50,2.40,90.17,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,9.99,10.25,18.90,0.00,0.00,0.57,1.23,44.63,60.07,3.63,3.51,80.99,29.17,105.59,0.10,0.88,50.40,211.35,0.00,6.50
33.00,9.89,11.80,2.99,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,2.21,12.92,4.00,0.00,7.00,24.73,76.53,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,4.97,5.80,25.37,0.00,26.10,3.80,10.68,57.71,16.50,12.99,0.60,3.00,3.50,3.50,2.40,103.02,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,9.40,9.47,18.90,0.00,0.00,0.49,1.23,46.70,61.72,3.58,3.39,53.00,32.16,118.56,0.10,0.88,25.18,166.84,0.00,6.50
34.00,8.49,12.20,0.90,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,0.07,7.20,4.00,0.00,7.00,23.93,76.21,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.83,6.71,27.09,0.00,26.30,3.80,10.68,18.16,16.50,4.16,0.60,3.00,3.50,3.50,2.40,108.85,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,9.26,8.97,18.90,0.00,0.00,0.34,1.23,48.58,62.94,3.42,3.22,19.65,35.57,120.19,0.10,0.88,7.87,94.54,0.00,6.50
35.00,3.16,12.01,0.00,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,0.00,1.51,4.00,0.00,7.00,23.16,75.81,8.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.01,7.87,29.18,0.00,26.40,3.80,10.68,2.06,16.50,0.07,0.60,3.00,3.50,3.50,2.40,111.51,7.50,6.50,19.42,2.00,10.60,7.59,5.80,1.20,8.91,8.38,18.90,0.00,0.00,0.12,1.23,49.74,64.02,3.23,3.02,2.42,39.17,117.92,0.00,0.92,0.91,41.21,0.00,6.50
36.00,0.05,11.45,0.00,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,0.00,0.01,4.00,0.00,7.00,22.46,75.15,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,9.83,32.38,0.00,26.70,3.80,10.68,0.01,16.50,0.00,0.60,3.00,3.50,3.50,2.40,104.63,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,7.93,7.57,18.90,0.00,0.00,0.06,1.23,48.77,64.68,2.98,2.77,0.00,43.32,103.95,0.00,0.92,0.00,10.20,0.00,6.50
37.00,0.00,11.71,0.00,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,21.62,74.06,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,10.91,34.24,0.00,26.80,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,94.32,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,7.08,6.88,18.90,0.00,0.00,0.00,1.23,48.28,65.61,2.71,2.52,0.00,46.61,88.53,0.00,0.96,0.00,0.00,0.00,6.50
38.00,0.00,11.51,0.00,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,20.36,71.71,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,9.40,32.06,0.00,27.00,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,73.68,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,6.65,6.53,18.90,0.00,0.00,0.00,1.23,49.22,67.39,2.40,2.28,0.00,47.33,68.75,0.00,1.00,0.00,0.00,0.00,6.50
39.00,0.00,11.52,0.00,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,19.23,68.74,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,8.07,29.67,0.00,27.00,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,56.80,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,6.37,6.61,18.90,0.00,0.00,0.00,1.23,49.44,68.62,2.17,2.05,0.00,46.81,51.22,0.00,1.04,0.00,0.00,0.00,6.50
40.00,0.00,11.96,0.00,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,18.48,63.91,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,7.28,26.63,0.00,27.10,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,51.14,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,6.55,7.96,18.90,0.00,0.00,0.00,1.23,47.56,68.18,2.12,1.84,0.00,42.61,40.46,0.00,1.04,0.00,0.00,0.00,6.50
41.00,0.00,11.83,0.00,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.81,59.43,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,6.57,24.09,0.00,27.10,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,46.36,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,6.77,9.26,18.90,0.00,0.00,0.00,1.23,45.01,66.93,2.07,1.66,0.00,38.57,32.22,0.00,1.12,0.00,0.00,0.00,6.50
42.00,0.00,12.13,0.00,14.00,4.20,7.60,3.40,4.60,1.85,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.38,56.01,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,6.12,23.06,0.00,27.20,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,44.17,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,7.14,10.39,18.90,0.00,0.00,0.00,1.23,40.46,63.26,2.02,1.55,0.00,35.01,31.52,0.00,1.12,0.00,0.00,0.00,6.50
43.00,0.00,12.51,0.00,14.00,4.20,7.60,3.40,4.60,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.09,52.96,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,5.77,21.99,0.00,27.20,3.80,10.68,0.00,16.50,0.00,0.60,3.00,3.50,3.50,2.40,41.84,7.50,6.50,19.42,2.00,10.60,7.59,5.90,1.20,7.40,11.25,18.90,0.00,0.00,0.00,1.23,36.37,59.31,2.04,1.51,0.00,31.49,30.63,0.00,1.12,0.00,0.00,0.00,6.50
