"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
11.00,0.00,23.76,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.70,40.90,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,19.50,54.10,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,100.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,2.90,6.40,9.00,0.00,0.00,0.00,1.00,43.94,66.71,4.33,2.98,0.00,94.24,67.00,0.00,2.00,0.00,0.00
12.00,0.00,23.58,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.40,36.80,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,18.80,51.50,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,89.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,3.30,6.90,9.00,0.00,0.00,0.00,1.00,45.13,68.19,4.25,2.82,0.00,92.42,55.00,0.00,2.00,0.00,0.00
13.00,0.00,23.58,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.20,32.60,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,18.00,48.70,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,77.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,3.80,7.40,9.00,0.00,0.00,0.00,1.00,45.33,64.40,4.07,2.64,0.00,88.69,44.00,0.00,2.00,0.00,0.00
14.00,0.00,23.51,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.20,30.00,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,16.90,44.90,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,63.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,4.00,7.60,9.00,0.00,0.00,0.00,1.00,45.69,66.24,3.61,2.43,0.00,84.70,36.00,0.00,2.00,0.00,0.00
15.00,0.00,23.70,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.20,28.00,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,15.70,40.70,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,51.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,4.20,7.80,9.00,0.00,0.00,0.00,1.00,46.55,69.97,3.13,2.21,0.00,79.92,29.00,0.00,2.00,0.00,0.00
16.00,0.00,23.58,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.30,26.00,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,15.10,38.40,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,43.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,4.60,8.20,9.00,0.00,0.00,0.00,1.00,47.04,71.92,2.58,1.93,0.00,75.70,24.00,0.00,2.00,0.00,0.00
17.00,0.00,23.64,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.60,24.00,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,14.60,36.70,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,35.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,5.10,8.60,9.00,0.00,0.00,0.00,1.00,46.44,68.53,2.10,1.68,0.00,73.19,20.00,0.00,2.00,0.00,0.00
18.00,0.00,23.48,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.90,23.20,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,13.70,32.00,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,28.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,5.40,9.00,9.00,0.00,0.00,0.00,1.00,45.25,65.04,1.83,1.51,0.00,70.45,16.00,0.00,2.00,0.00,0.00
19.00,0.00,23.47,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,8.30,22.80,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,12.50,26.40,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,22.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,5.60,9.30,9.00,0.00,0.00,0.00,1.00,42.26,61.23,1.55,1.34,0.00,67.07,13.00,0.00,2.00,0.00,0.00
20.00,0.00,23.55,0.00,14.00,4.20,7.70,9.30,17.17,0.00,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,8.70,21.40,8.10,10.73,15.32,5.00,19.32,19.32,11.71,15.61,0.00,0.00,11.50,22.50,3.32,0.00,19.51,19.12,0.00,18.05,0.00,0.60,14.63,15.61,15.61,2.40,17.00,12.88,17.56,19.51,5.60,10.60,0.00,17.56,0.00,5.40,9.20,9.00,0.00,0.00,0.00,1.00,38.02,56.47,1.25,1.13,0.00,63.41,11.00,0.00,2.00,0.00,0.00
