"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.33,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,8.98,24.20,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,13.41,33.26,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,30.35,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,0.68,1.66,18.00,0.92,1.65,0.00,1.23,42.76,40.64,2.76,2.24,0.00,46.48,25.88,0.00,2.00,0.00
2.00,0.00,23.44,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,11.01,25.94,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,11.68,31.88,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,21.10,12.88,19.51,19.51,8.40,10.00,6.67,17.56,2.40,3.54,3.70,18.00,0.92,1.65,0.00,1.23,42.76,40.64,1.69,0.84,0.00,43.51,16.52,0.00,2.00,0.00
3.00,0.00,23.47,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,11.61,24.63,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,10.79,29.46,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,16.63,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,3.77,4.09,18.00,0.92,1.65,0.00,1.23,37.59,34.19,1.46,0.70,0.00,38.78,11.98,0.00,2.00,0.00
4.00,0.00,23.33,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,11.88,23.83,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,10.45,28.19,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,13.27,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.02,4.28,18.00,0.92,1.65,0.00,1.23,37.59,34.19,1.28,0.60,0.00,35.57,10.13,0.00,2.00,0.00
5.00,0.00,23.24,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,12.17,22.85,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,10.07,26.81,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,10.19,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.21,4.48,18.00,0.92,1.65,0.00,1.23,37.59,34.19,1.13,0.53,0.00,32.11,8.00,0.00,2.00,0.00
6.00,0.00,23.30,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,12.53,21.30,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.54,25.09,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,7.92,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.23,4.68,18.00,0.92,1.65,0.00,1.23,37.59,34.19,1.08,0.52,0.00,27.93,5.05,0.00,2.00,0.00
7.00,0.00,23.36,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,12.97,19.79,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.04,23.41,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,6.27,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.26,4.90,18.00,0.92,1.65,0.00,1.23,29.76,27.44,1.05,0.51,0.00,24.01,2.81,0.00,2.00,0.00
8.00,0.00,23.36,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,13.65,18.42,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.64,21.87,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,6.50,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.33,5.14,18.00,0.92,1.65,0.00,1.23,29.76,27.44,1.03,0.49,0.00,20.87,2.69,0.00,2.00,0.00
9.00,0.00,23.27,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,14.35,17.41,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.40,20.72,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,6.68,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.32,5.24,18.00,0.92,1.65,0.00,1.23,23.06,21.59,0.98,0.45,0.00,18.72,2.71,0.00,2.00,0.00
10.00,0.00,23.61,0.00,14.00,4.20,6.70,11.71,17.95,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,15.07,17.45,8.10,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.63,20.79,3.50,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,6.73,12.88,19.51,19.51,8.40,10.80,6.67,17.56,2.40,4.05,4.97,18.00,0.92,1.65,0.00,1.23,23.06,21.59,0.85,0.39,0.00,19.58,3.15,0.00,2.00,0.00
