"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,106.94,4.76,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,5.38,87.66,114.11,6.39,9.98,47.67,10.17,18.78,229.57,229.31,24.09,50.45,0.00,51.23,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
2.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,44.76,4.76,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,5.38,87.66,114.11,6.39,9.98,47.67,10.17,18.78,229.57,229.31,21.09,67.42,68.21,21.09,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
3.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,126.70,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,25.25,67.42,68.21,38.16,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
4.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,143.00,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,25.25,67.42,68.21,38.16,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,143.00,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,38.16,67.42,68.21,25.25,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
6.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,87.05,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
7.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,83.85,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,31.71,67.42,68.21,31.71,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,103.69,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,38.16,67.42,68.21,25.25,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.50,30.70,30.70,87.54,84.00,110.80,110.50
9.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,125.95,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,646.80,146.93,7.96,0.00,109.07,19.29,3.81,38.84,0.00,121.56,8.91,6.64,3.64,164.71,112.91,133.36,0.00,47.27,165.82,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,40.00,67.42,68.21,40.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,53.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
