"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
12.00,15.40,20.74,18.14,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,18.62,19.05,0.00,0.00,7.00,10.47,36.85,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.72,6.97,15.10,2.20,26.50,4.20,11.65,144.48,17.86,38.03,0.60,20.00,10.00,10.00,2.40,3.93,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.00,14.70,20.00,0.00,0.00,1.04,0.00,16.94,23.13,1.41,1.47,108.75,23.29,7.06,0.30,0.00,80.00,224.27,0.00,206.00,11.00
13.00,16.04,20.78,19.12,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.26,18.95,0.00,0.00,7.00,11.28,44.52,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.68,7.13,17.86,2.20,26.40,4.20,11.65,144.46,17.86,38.07,0.60,20.00,10.00,10.00,2.40,9.58,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.30,14.70,20.00,0.00,0.00,1.13,0.00,16.93,26.10,1.76,1.96,108.82,24.38,15.69,0.30,0.00,80.00,228.73,0.00,206.00,11.00
14.00,16.34,20.83,19.57,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.52,18.89,0.00,0.00,7.00,12.75,51.45,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.71,6.89,20.04,2.20,26.30,4.20,11.65,144.40,17.86,38.18,0.60,20.00,10.00,10.00,2.40,16.01,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.50,14.70,20.00,0.00,0.00,1.15,0.00,19.30,27.05,2.15,2.30,109.07,25.37,26.76,0.30,0.00,80.00,231.17,0.00,206.00,11.00
15.00,16.28,20.69,19.69,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.47,18.95,0.00,0.00,7.00,14.43,58.11,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.77,6.51,21.68,2.20,26.30,4.20,11.65,143.87,17.86,38.16,0.60,20.00,10.00,10.00,2.40,24.82,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.60,14.40,20.00,0.00,0.00,1.14,0.00,21.79,27.33,2.56,2.60,109.35,26.33,45.12,0.40,0.00,80.00,230.59,0.00,205.00,11.00
16.00,16.25,20.79,19.69,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,18.94,18.97,0.00,0.00,7.00,15.92,62.55,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.81,6.78,22.79,2.20,26.30,4.20,11.65,144.33,17.86,38.12,0.60,20.00,10.00,10.00,2.40,35.62,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.70,14.30,20.00,0.00,0.00,1.16,0.00,23.08,28.72,2.87,2.76,109.72,27.80,62.53,0.40,0.00,80.00,229.83,0.00,205.00,11.00
17.00,16.06,20.56,19.27,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,18.67,18.99,4.00,0.00,7.00,17.32,66.19,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.82,7.23,24.37,2.20,26.20,4.20,11.65,144.46,17.86,38.04,0.60,20.00,10.00,10.00,2.40,52.41,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,13.10,14.60,20.00,0.00,0.00,1.15,0.00,23.97,30.48,3.13,2.88,109.88,29.43,77.09,0.40,0.00,80.00,226.50,0.00,204.00,11.00
18.00,15.42,20.40,17.89,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.18,19.02,4.00,0.00,7.00,17.60,68.90,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.82,6.83,25.04,2.20,26.00,4.20,11.65,144.33,17.86,38.01,0.60,20.00,10.00,10.00,2.40,69.48,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,13.30,14.70,20.00,0.00,0.00,1.15,0.00,24.18,30.48,3.23,2.76,110.08,29.28,91.72,0.40,0.00,80.00,216.74,0.00,203.00,11.00
19.00,14.47,19.66,15.91,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.50,19.08,4.00,0.00,7.00,17.53,71.31,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.80,6.16,25.42,2.20,25.90,4.20,11.65,144.08,17.86,38.21,0.60,20.00,10.00,10.00,2.40,87.39,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.90,14.20,20.00,0.00,0.00,1.15,0.00,24.18,29.90,3.26,2.56,110.52,28.52,106.59,0.30,0.00,80.00,204.07,0.00,201.00,11.00
20.00,13.61,18.92,14.23,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.53,19.10,4.00,0.00,7.00,17.35,72.80,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.71,5.72,25.56,2.20,26.00,4.20,11.65,144.45,17.86,38.17,0.60,20.00,10.00,10.00,2.40,102.02,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,12.40,13.70,20.00,0.00,0.00,0.97,0.00,22.91,30.31,2.99,2.57,110.24,27.77,118.16,0.20,0.00,80.00,197.32,0.00,199.00,11.00
21.00,12.87,18.83,12.52,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,19.20,18.95,4.00,0.00,7.00,17.15,74.00,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.52,5.36,25.62,2.20,25.90,4.20,11.65,144.48,17.86,37.68,0.60,20.00,10.00,10.00,2.40,106.81,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,11.60,13.00,20.00,0.00,0.00,0.94,0.00,21.23,31.06,2.63,2.65,109.10,27.02,119.81,0.20,0.00,79.97,209.29,0.00,195.00,11.00
22.00,12.07,18.99,10.72,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,18.35,18.60,4.00,0.00,7.00,16.96,75.26,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,15.21,5.42,25.92,2.20,25.70,4.20,11.65,144.00,17.86,36.68,0.60,20.00,10.00,10.00,2.40,111.15,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,10.70,12.10,20.00,0.00,0.00,0.88,0.00,19.61,30.93,2.34,2.57,106.62,27.47,121.56,0.10,0.00,79.57,233.53,0.00,191.00,11.00
23.00,11.32,19.13,8.40,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,16.64,17.83,4.00,0.00,7.00,16.77,76.54,8.00,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,14.61,5.61,26.30,2.20,25.90,4.20,11.65,139.19,17.86,33.56,0.60,20.00,10.00,10.00,2.40,114.12,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,9.80,10.60,20.00,0.00,0.00,0.74,0.00,18.02,30.51,2.08,2.44,101.78,28.33,123.58,0.10,0.00,76.13,209.13,0.00,161.00,11.00
24.00,10.40,18.78,6.03,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,10.43,15.96,4.00,0.00,7.00,16.47,76.23,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,12.63,5.87,26.54,2.20,25.90,4.20,11.65,107.15,17.86,23.12,0.60,20.00,10.00,10.00,2.40,116.06,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,8.90,9.20,20.00,0.00,0.00,0.54,0.00,17.78,31.50,1.98,2.11,88.66,29.86,124.09,0.10,0.00,54.92,172.42,0.00,131.00,11.00
25.00,9.15,18.79,4.01,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.99,11.75,4.00,0.00,7.00,16.13,75.41,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,4.92,6.15,26.73,2.20,26.00,4.20,11.65,43.54,17.86,10.19,0.60,20.00,10.00,10.00,2.40,114.88,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,8.30,8.10,20.00,0.00,0.00,0.46,0.00,17.99,32.97,1.94,1.72,46.07,31.61,120.05,0.10,0.00,24.92,79.85,0.00,66.00,11.00
26.00,6.52,18.74,2.16,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,5.31,4.00,0.00,7.00,15.30,73.66,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,0.15,7.31,29.22,2.20,26.10,4.20,11.65,9.87,17.86,1.66,0.60,20.00,10.00,10.00,2.40,113.07,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,7.60,7.10,20.00,0.00,0.00,0.32,0.00,18.43,34.11,2.05,1.76,9.20,35.41,115.44,0.10,0.00,7.34,19.57,0.00,1.00,11.00
27.00,0.78,18.77,0.70,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.86,4.00,0.00,7.00,14.31,71.60,8.10,5.00,10.00,4.40,18.45,16.02,7.00,10.00,2.80,0.00,8.77,32.47,2.20,26.40,4.20,11.65,0.71,17.86,0.10,0.60,20.00,10.00,10.00,2.40,109.40,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,7.00,6.30,20.00,0.00,0.00,0.11,0.00,18.95,35.14,2.22,1.94,1.38,39.90,109.10,0.00,0.00,0.97,2.34,0.00,0.00,11.00
28.00,0.00,19.01,0.00,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,13.57,69.40,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,9.58,33.17,2.20,26.70,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,103.21,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.50,5.50,20.00,0.00,0.00,0.05,0.00,19.12,37.06,2.17,1.88,0.00,41.77,99.81,0.00,0.00,0.00,0.00,0.00,0.00,11.00
29.00,0.00,19.10,0.00,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,12.92,67.16,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,10.17,33.03,2.20,26.90,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,89.45,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.30,5.30,20.00,0.00,0.00,0.00,0.00,19.18,39.28,2.04,1.74,0.00,42.78,81.66,0.00,0.00,0.00,0.00,0.00,0.00,11.00
30.00,0.00,18.96,0.00,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,12.56,61.57,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,10.83,34.18,2.20,27.10,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,76.73,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.10,5.30,20.00,0.00,0.00,0.00,0.00,21.37,42.04,2.06,1.68,0.00,44.30,65.50,0.00,1.48,0.00,0.00,0.00,0.00,11.00
31.00,0.00,18.93,0.00,0.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,12.30,54.86,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,11.52,35.76,2.20,27.10,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,67.12,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.20,6.20,20.00,0.00,0.00,0.00,0.00,24.28,44.97,2.14,1.64,0.00,45.99,55.33,0.00,1.48,0.00,0.00,0.00,0.00,11.00
32.00,0.00,18.83,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,11.90,49.36,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,12.05,37.65,2.20,27.20,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,57.76,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.30,7.00,20.00,0.00,0.00,0.00,0.00,26.75,48.50,2.21,1.56,0.00,47.75,45.27,0.00,1.48,0.00,0.00,0.00,0.00,11.00
33.00,0.00,18.85,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,11.46,44.27,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,12.54,39.65,2.20,27.30,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,49.14,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.30,7.70,20.00,0.00,0.00,0.00,0.00,29.08,52.24,2.27,1.48,0.00,49.54,35.55,0.00,1.48,0.00,0.00,0.00,0.00,11.00
34.00,0.00,19.19,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,11.07,41.03,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,12.95,39.94,2.20,27.30,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,41.33,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.30,8.30,20.00,0.00,0.00,0.00,0.00,30.20,54.71,2.38,1.46,0.00,50.98,26.98,0.00,1.48,0.00,0.00,0.00,0.00,11.00
35.00,0.00,19.38,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,10.69,38.42,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,13.35,39.66,2.20,27.20,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,35.93,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.30,8.90,20.00,0.00,0.00,0.00,0.00,30.92,56.76,2.50,1.47,0.00,52.31,21.84,0.00,1.44,0.00,0.00,0.00,0.00,11.00
36.00,0.00,19.41,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,10.83,37.66,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,13.84,39.86,2.20,27.10,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,31.45,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.20,9.40,20.00,0.00,0.00,0.00,0.00,32.46,57.92,2.52,1.44,0.00,54.21,17.50,0.00,1.40,0.00,0.00,0.00,0.00,11.00
37.00,0.00,19.54,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,11.13,37.52,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,14.35,40.21,2.20,27.20,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,29.75,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,6.00,9.60,20.00,0.00,0.00,0.00,0.00,34.29,58.78,2.51,1.41,0.00,56.31,15.60,0.00,1.36,0.00,0.00,0.00,0.00,11.00
38.00,0.00,19.69,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,11.74,37.18,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,14.52,39.84,2.20,27.00,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,27.53,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,5.70,9.60,20.00,0.00,0.00,0.00,0.00,34.13,58.10,2.36,1.34,0.00,57.55,14.16,0.00,1.36,0.00,0.00,0.00,0.00,11.00
39.00,0.00,19.68,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,12.44,36.78,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,14.57,39.23,2.20,27.10,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,23.75,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,5.60,9.40,20.00,0.00,0.00,0.00,0.00,33.31,56.92,2.18,1.25,0.00,58.51,14.07,0.00,1.36,0.00,0.00,0.00,0.00,11.00
40.00,0.00,19.33,0.00,14.00,2.90,7.70,2.80,7.30,1.80,0.40,3.50,19.00,0.00,0.00,4.00,0.00,7.00,13.09,33.97,8.10,5.00,15.53,4.40,18.45,16.02,7.00,10.00,2.80,0.00,14.47,38.74,2.20,27.20,4.20,11.65,0.00,17.86,0.00,0.60,20.00,10.00,10.00,2.40,20.24,7.50,8.00,19.42,2.50,10.70,7.37,0.00,1.20,5.40,9.10,20.00,0.00,0.00,0.00,0.00,32.41,56.08,2.18,1.25,0.00,58.81,13.85,0.00,1.32,0.00,0.00,0.00,0.00,11.00
