"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.28,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,12.00,26.00,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.10,80.78,3.20,27.00,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,111.40,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,1.66,3.16,9.50,0.00,0.00,0.00,1.00,73.36,80.60,5.60,4.79,0.00,127.90,117.50,0.00,2.00,0.00,0.00
2.00,0.00,23.24,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,12.86,21.01,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.26,81.44,3.20,27.00,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,116.10,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,6.64,10.59,9.50,0.00,0.00,0.00,1.00,79.41,78.48,3.67,4.44,0.00,129.20,120.80,0.00,2.00,0.00,0.00
3.00,0.00,23.33,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,13.50,19.89,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.42,81.85,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,120.20,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,6.60,10.61,9.50,0.00,0.00,0.00,1.00,77.98,78.05,5.05,4.92,0.00,129.20,122.30,0.00,2.00,0.00,0.00
4.00,0.00,23.39,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.13,19.03,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.49,81.90,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,116.50,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,6.54,10.74,9.50,0.00,0.00,0.00,1.00,78.29,78.20,4.74,4.77,0.00,129.30,116.70,0.00,2.00,0.00,0.00
5.00,0.00,23.38,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.67,19.05,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.48,81.57,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,115.10,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,6.67,11.15,9.50,0.00,0.00,0.00,1.00,77.18,77.60,5.83,5.39,0.00,129.80,114.20,0.00,2.00,0.00,0.00
6.00,0.00,23.51,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.17,19.37,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.47,81.10,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,113.10,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,6.85,11.65,9.50,0.00,0.00,0.00,1.00,77.48,77.68,5.53,5.30,0.00,128.90,111.60,0.00,2.00,0.00,0.00
7.00,0.00,23.46,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.24,19.54,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.46,80.48,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,110.30,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,7.08,11.92,9.50,0.00,0.00,0.00,1.00,76.36,76.71,6.66,6.28,0.00,127.30,109.20,0.00,2.00,0.00,0.00
8.00,0.00,23.57,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.16,19.67,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.48,79.99,3.20,27.30,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,107.30,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,7.32,12.11,9.50,0.00,0.00,0.00,1.00,76.67,76.65,6.35,6.33,0.00,125.50,107.10,0.00,2.00,0.00,0.00
9.00,0.00,23.63,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.97,19.78,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.55,79.65,3.20,27.40,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,103.50,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,7.54,12.33,9.50,0.00,0.00,0.00,1.00,75.57,75.72,7.44,7.27,0.00,123.20,103.40,0.00,2.00,0.00,0.00
10.00,0.00,23.46,0.00,14.00,4.20,7.50,6.30,12.10,3.30,0.70,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.75,19.88,0.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.57,79.22,3.20,27.40,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,98.00,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,7.74,12.56,14.50,0.00,0.00,0.00,1.00,75.57,75.72,7.44,7.27,0.00,120.90,98.40,0.00,2.00,0.00,0.00
