"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
16.00,5.09,23.56,3.75,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,10.76,11.30,17.49,0.00,8.40,2.93,25.38,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,7.07,10.69,41.96,3.15,27.00,19.44,18.46,28.13,17.88,4.27,0.60,19.44,19.44,19.44,2.40,115.01,12.83,19.44,8.00,0.00,8.23,17.49,2.40,13.30,12.92,18.00,0.59,2.00,46.20,53.97,3.32,4.18,20.24,63.18,112.29,0.10,2.00,53.76,165.12,11.00,105.60,22.00,0.20,8.03,0.00
17.00,1.14,23.75,3.17,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,6.93,9.79,17.49,0.00,8.40,2.47,24.18,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,5.08,10.69,41.91,3.15,27.00,19.44,18.46,21.71,17.88,3.22,0.60,19.44,19.44,19.44,2.40,118.22,12.83,19.44,8.00,0.00,8.23,17.49,2.40,12.83,12.30,18.00,0.50,2.00,48.26,55.09,3.37,4.11,16.59,64.47,117.29,0.10,2.00,43.49,147.59,11.00,85.80,22.00,0.17,5.36,0.00
18.00,0.10,23.79,1.98,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,4.47,7.87,17.49,0.00,8.40,2.01,22.92,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,3.70,11.00,42.38,3.15,27.00,19.44,18.46,16.23,17.88,2.48,0.60,19.44,19.44,19.44,2.40,121.34,12.83,19.44,8.00,0.00,8.23,17.49,2.40,12.17,11.23,18.00,0.36,2.00,47.71,55.18,3.22,4.24,12.85,65.84,124.21,0.10,2.00,31.97,122.71,11.00,65.40,22.00,0.13,5.31,0.00
19.00,0.00,23.66,0.82,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,3.00,5.89,17.49,0.00,8.40,1.56,21.60,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,2.60,11.42,42.78,3.15,27.00,19.44,18.46,10.02,17.88,1.82,0.60,19.44,19.44,19.44,2.40,123.47,12.83,19.44,8.00,0.00,8.23,17.49,2.40,11.49,10.14,18.00,0.31,2.00,47.53,55.81,3.11,4.25,8.57,65.55,128.93,0.10,2.00,22.41,90.93,11.00,33.00,22.00,0.09,5.27,0.00
20.00,0.00,23.62,0.28,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.99,3.84,17.49,0.00,8.40,1.13,20.60,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,1.57,11.96,43.50,3.15,27.00,19.44,18.46,5.55,17.88,1.07,0.60,19.44,19.44,19.44,2.40,122.64,12.83,19.44,8.00,0.00,8.23,17.49,2.40,10.71,9.03,18.00,0.22,2.00,48.44,58.06,3.11,3.89,5.12,64.90,127.07,0.10,2.00,13.34,59.77,11.00,1.20,22.00,0.06,3.95,0.00
21.00,0.00,24.07,0.04,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.04,1.92,17.49,0.00,8.40,0.71,20.51,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.58,12.58,45.42,3.15,27.00,19.44,18.46,2.39,17.88,0.41,0.60,19.44,19.44,19.44,2.40,121.61,12.83,19.44,8.00,0.00,8.23,17.49,2.40,9.80,8.01,18.00,0.07,2.00,48.80,60.08,2.99,3.51,2.39,65.56,125.01,0.00,2.00,6.34,30.57,11.00,0.60,22.00,0.03,2.63,0.00
22.00,0.00,23.75,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.59,17.49,0.00,8.40,0.39,19.93,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.08,13.38,47.41,3.15,27.00,19.44,18.46,0.68,17.88,0.08,0.60,19.44,19.44,19.44,2.40,119.98,12.83,19.44,8.00,0.00,8.23,17.49,2.40,8.52,7.24,18.00,0.04,2.00,47.46,61.42,2.52,3.10,0.78,66.09,122.37,0.00,2.00,2.13,11.43,11.00,0.00,22.00,0.01,1.31,0.00
23.00,0.00,23.83,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.10,17.49,0.00,8.40,0.14,18.25,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.01,14.64,49.42,3.15,27.00,19.44,18.46,0.08,17.88,0.01,0.60,19.44,19.44,19.44,2.40,117.73,12.83,19.44,8.00,0.00,8.23,17.49,2.40,7.30,6.51,18.00,0.00,2.00,46.67,62.78,2.11,2.74,0.10,66.59,118.11,0.00,2.00,0.43,2.64,11.00,0.00,22.00,0.00,0.00,0.00
24.00,0.00,23.82,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.03,17.27,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,16.46,54.24,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,113.60,12.83,19.44,8.00,0.00,8.23,17.49,2.40,6.31,5.85,18.00,0.00,2.00,47.55,64.16,1.88,2.50,0.00,68.78,108.95,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
25.00,0.00,23.79,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.01,15.07,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,17.01,55.36,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,107.98,12.83,19.44,8.00,0.00,8.23,17.49,2.40,5.50,5.24,18.00,0.00,2.00,47.56,64.61,1.71,2.28,0.00,69.38,99.33,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
26.00,0.00,23.80,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.00,12.96,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,16.57,53.47,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,97.89,12.83,19.44,8.00,0.00,8.23,17.49,2.40,5.21,4.79,18.00,0.00,2.00,44.98,62.28,1.67,2.14,0.00,68.74,88.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
27.00,0.00,23.63,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.00,11.58,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,15.81,50.94,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,87.64,12.83,19.44,8.00,0.00,8.23,17.49,2.40,4.96,4.51,18.00,0.00,2.00,43.09,60.57,1.61,2.00,0.00,68.06,76.66,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
28.00,0.00,23.48,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.00,10.32,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,15.04,47.97,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,76.91,12.83,19.44,8.00,0.00,8.23,17.49,2.40,4.80,4.72,18.00,0.00,2.00,43.24,60.75,1.46,1.87,0.00,66.94,62.87,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
29.00,0.00,23.60,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.03,8.47,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,14.18,44.59,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,66.61,12.83,19.44,8.00,0.00,8.23,17.49,2.40,4.66,5.08,18.00,0.00,2.00,42.96,60.48,1.31,1.72,0.00,64.32,50.51,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
30.00,0.00,23.57,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.05,6.98,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,13.12,41.34,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,57.61,12.83,19.44,8.00,0.00,8.23,17.49,2.40,4.57,5.87,18.00,0.00,2.00,41.41,58.86,1.16,1.55,0.00,60.51,42.44,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
31.00,0.00,23.19,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.03,5.83,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,12.07,38.55,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,48.67,12.83,19.44,8.00,0.00,8.23,17.49,2.40,4.61,6.47,18.00,0.00,2.00,38.79,56.01,1.05,1.37,0.00,54.67,34.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
32.00,0.00,23.30,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.04,5.55,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,11.98,37.71,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,39.88,12.83,19.44,8.00,0.00,8.23,17.49,2.40,5.03,6.46,18.00,0.00,2.00,32.93,49.46,1.03,1.17,0.00,54.14,27.83,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
33.00,0.00,23.33,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.10,4.81,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,11.28,35.47,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,32.16,12.83,19.44,8.00,0.00,8.23,17.49,2.40,5.33,6.55,18.00,0.00,2.00,26.80,42.19,0.98,0.99,0.00,54.98,22.24,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
34.00,0.00,23.81,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.18,4.12,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.49,31.82,3.15,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,27.60,12.83,19.44,8.00,0.00,8.23,17.49,2.40,5.25,6.90,18.00,0.00,0.00,19.84,32.75,0.82,0.82,0.00,51.92,20.41,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
